fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-12,Subidas,1Aubameyang,DL,Deportivo,88645824,+1998827,+2.3
2026-09-12,Subidas,2Xavi Espart,DF,Barcelona,19268269,+1859799,+10.7
2026-09-12,Subidas,3Lucas Boyé,DL,Alavés,23230319,+1309015,+6.0
2026-09-12,Subidas,4Fermín,MC,Barcelona,106276073,+1263608,+1.2
2026-09-12,Subidas,5Budimir,DL,Osasuna,61532031,+1119068,+1.9
2026-09-12,Subidas,6Mariano,DL,Alavés,15055652,+1005724,+7.2
2026-09-12,Subidas,7Marc Bernal,MC,Barcelona,20373367,+947846,+4.9
2026-09-12,Subidas,8Camello,DL,Rayo Vallecano,12251816,+947643,+8.4
2026-09-12,Subidas,9Ángel Pérez,DL,Alavés,16548727,+933472,+6.0
2026-09-12,Subidas,10O. Sancet,MC,Athletic Club,41584141,+862630,+2.1
2026-09-12,Subidas,11Fran García,DF,Real Betis,26706207,+832361,+3.2
2026-09-12,Subidas,12Iñaki Williams,DL,Athletic Club,32313401,+823647,+2.6
2026-09-12,Subidas,13Ryan,PT,Levante,26647235,+768730,+3.0
2026-09-12,Subidas,14Nico Williams,DL,Athletic Club,52962612,+733356,+1.4
2026-09-12,Subidas,15Agirrezabala,PT,Racing,15548728,+723609,+4.9
2026-09-12,Subidas,16Á. Valles,PT,Real Betis,49804920,+632215,+1.3
2026-09-12,Subidas,17Roberto,DL,Espanyol,26358784,+623877,+2.4
2026-09-12,Subidas,18Gordon,DL,Barcelona,87058757,+580632,+0.7
2026-09-12,Subidas,19Arda Güler,MC,Real Madrid,86469193,+567297,+0.7
2026-09-12,Subidas,20Sucic,MC,Real Sociedad,8789784,+561452,+6.8
2026-09-12,Subidas,Raphinha,DL,Barcelona,134911805,+552105,+0.4
2026-09-12,Subidas,Ibañez,MC,Alavés,9659760,+523934,+5.7
2026-09-12,Subidas,Navarro,MC,Athletic Club,5463645,+491626,+9.9
2026-09-12,Subidas,Giménez,DF,Deportivo,7098134,+490505,+7.4
2026-09-12,Subidas,De Galarreta,MC,Athletic Club,15250061,+484851,+3.3
2026-09-12,Subidas,Koski,DF,Alavés,8573326,+479582,+5.9
2026-09-12,Subidas,Lamine Yamal,DL,Barcelona,135972899,+475046,+0.4
2026-09-12,Subidas,A. Herrero,PT,Málaga,14453532,+470673,+3.4
2026-09-12,Subidas,Riquelme,MC,Real Betis,15868806,+468323,+3.0
2026-09-12,Subidas,Ionut Radu,PT,Celta,38901418,+456616,+1.2
2026-09-12,Subidas,Laporte,DF,Athletic Club,42284073,+442007,+1.1
2026-09-12,Subidas,Bartra,DF,Real Betis,36512810,+441591,+1.2
2026-09-12,Subidas,Unai Lopez,MC,Rayo Vallecano,12979839,+438363,+3.5
2026-09-12,Subidas,Julián Alvarez,DL,Atlético,46815756,+435730,+0.9
2026-09-12,Subidas,Dela,DF,Levante,18387928,+431538,+2.4
2026-09-12,Subidas,Pablo García,DL,Racing,5871292,+431335,+7.9
2026-09-12,Subidas,Huijsen,DF,Real Madrid,57089066,+429718,+0.8
2026-09-12,Subidas,Yuri,DF,Athletic Club,13767328,+428438,+3.2
2026-09-12,Subidas,Unai Simón,PT,Athletic Club,49195828,+421386,+0.9
2026-09-12,Subidas,Gerard Martín,DF,Barcelona,52062418,+418021,+0.8
2026-09-12,Subidas,Marc Roca,MC,Real Betis,11680919,+404910,+3.6
2026-09-12,Subidas,Luismi Cruz,DL,Deportivo,8754920,+403268,+4.8
2026-09-12,Subidas,M. Román,MC,Celta,10544299,+352878,+3.5
2026-09-12,Subidas,Bellerín,DF,Real Betis,16944675,+348150,+2.1
2026-09-12,Subidas,Pedri,MC,Barcelona,94420049,+347541,+0.4
2026-09-12,Subidas,Mandi,DF,Levante,12421906,+338332,+2.8
2026-09-12,Subidas,Yoel Lago,DF,Celta,3655597,+327085,+9.8
2026-09-12,Subidas,Paredes,DF,Athletic Club,12320897,+320462,+2.7
2026-09-12,Subidas,Olasagasti,MC,Levante,8310448,+306405,+3.8
2026-09-12,Subidas,Parrott,DL,Real Betis,20627208,+304235,+1.5
2026-09-12,Subidas,Marcos Alonso,DF,Celta,29174770,+304162,+1.1
2026-09-12,Subidas,Gerard,DL,Villarreal,35134200,+301616,+0.9
2026-09-12,Subidas,C. Soler,MC,Real Sociedad,30857364,+296981,+1.0
2026-09-12,Subidas,Fer Niño,DL,Elche CF,10618181,+294196,+2.8
2026-09-12,Subidas,Bardeli,MC,Levante,6631883,+289398,+4.6
2026-09-12,Subidas,M. Casadó,MC,Deportivo,4423734,+285582,+6.9
2026-09-12,Subidas,Miguel Sierra,DL,Sevilla,4443580,+283035,+6.8
2026-09-12,Subidas,Iñigo Vicente,DL,Racing,29666792,+280179,+1.0
2026-09-12,Subidas,Y. Zabiri,DL,Racing,8924527,+267496,+3.1
2026-09-12,Subidas,Edu Expósito,MC,Espanyol,28918792,+262052,+0.9
2026-09-12,Subidas,F. Bernal,MC,Real Betis,13866240,+256283,+1.9
2026-09-12,Subidas,Blanco,MC,Alavés,19800286,+253533,+1.3
2026-09-12,Subidas,Agoumé,MC,Sevilla,8506990,+252534,+3.1
2026-09-12,Subidas,Tenaglia,DF,Alavés,33486599,+251891,+0.8
2026-09-12,Subidas,Jonny Otto,DF,Alavés,12279938,+245914,+2.0
2026-09-12,Subidas,Starfelt,DF,Celta,10489573,+245682,+2.4
2026-09-12,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,23331860,+243726,+1.1
2026-09-12,Subidas,Herrera,MC,Real Sociedad,4457211,+236975,+5.6
2026-09-12,Subidas,Christensen,DF,Barcelona,8061582,+232773,+3.0
2026-09-12,Subidas,Gerenabarrena,MC,Athletic Club,3018475,+230571,+8.3
2026-09-12,Subidas,Dolan,DL,Espanyol,15031288,+215540,+1.5
2026-09-12,Subidas,Canales,MC,Racing,27375954,+208382,+0.8
2026-09-12,Subidas,Ejuke,DL,Sevilla,5686926,+208334,+3.8
2026-09-12,Subidas,El Hilali,DF,Espanyol,13818389,+207269,+1.5
2026-09-12,Subidas,Zubeldia,DF,Real Sociedad,10306569,+205587,+2.0
2026-09-12,Subidas,Areso,DF,Athletic Club,3913520,+194999,+5.2
2026-09-12,Subidas,Rafita,DF,Málaga,6958277,+183475,+2.7
2026-09-12,Subidas,Dani Lorenzo,MC,Málaga,11511835,+176490,+1.6
2026-09-12,Subidas,Vlachodimos,PT,Sevilla,28354030,+175374,+0.6
2026-09-12,Subidas,David Soria,PT,Getafe,35870313,+164902,+0.5
2026-09-12,Subidas,Andrés Garcia,MC,Getafe,8366476,+164007,+2.0
2026-09-12,Subidas,Arguibide,DF,Osasuna,3367550,+162737,+5.1
2026-09-12,Subidas,Turrientes,MC,Real Sociedad,6504234,+161633,+2.5
2026-09-12,Subidas,Noubi,DF,Deportivo,14877395,+156831,+1.1
2026-09-12,Subidas,Bil Nsongo,DL,Deportivo,7468248,+153605,+2.1
2026-09-12,Subidas,Lemar,MC,Elche CF,3833251,+151512,+4.1
2026-09-12,Subidas,Einar,DF,Málaga,5339694,+150233,+2.9
2026-09-12,Subidas,R. Terrats,MC,Getafe,7504393,+148662,+2.0
2026-09-12,Subidas,Javi Hernández,MC,Espanyol,14678652,+147301,+1.0
2026-09-12,Subidas,Guridi,MC,Sevilla,7211470,+144123,+2.0
2026-09-12,Subidas,Satriano,DL,Getafe,20190985,+138550,+0.7
2026-09-12,Subidas,Saliba,MC,Villarreal,6757580,+137252,+2.1
2026-09-12,Subidas,Amatucci,MC,Deportivo,17867355,+130757,+0.7
2026-09-12,Subidas,Sergio Gómez,DF,Real Sociedad,15759727,+129376,+0.8
2026-09-12,Subidas,Olmo,MC,Barcelona,48031503,+123402,+0.3
2026-09-12,Subidas,Ochieng,DL,Real Sociedad,981696,+121452,+14.1
2026-09-12,Subidas,Ilaix Moriba,MC,Celta,6822387,+121282,+1.8
2026-09-12,Subidas,R. Brugué,DL,Levante,3736985,+116592,+3.2
2026-09-12,Subidas,Carreira,DF,Celta,6853758,+116204,+1.7
2026-09-12,Subidas,Juan Iglesias,DF,Sevilla,11614558,+115633,+1.0
2026-09-12,Subidas,Camavinga,MC,Real Madrid,8863812,+114003,+1.3
2026-09-12,Subidas,Recio,DF,Málaga,1651722,+110932,+7.2
2026-09-12,Subidas,Iago Aspas,DL,Celta,6670613,+110900,+1.7
2026-09-12,Subidas,Nuñez,DF,Espanyol,10421998,+110072,+1.1
2026-09-12,Subidas,Aramburu,DF,Real Sociedad,18547914,+109235,+0.6
2026-09-12,Subidas,Abel Bretones,DF,Osasuna,9579727,+107882,+1.1
2026-09-12,Subidas,Yeray,DF,Athletic Club,7003879,+96802,+1.4
2026-09-12,Subidas,Sivera,PT,Alavés,43355304,+95704,+0.2
2026-09-12,Subidas,Berenguer,DL,Athletic Club,10115377,+95044,+0.9
2026-09-12,Subidas,Djene,DF,Getafe,15874244,+91575,+0.6
2026-09-12,Subidas,Manu Sánchez,DF,Levante,5324834,+90678,+1.7
2026-09-12,Subidas,T. Morente,DL,Elche CF,1892322,+90242,+5.0
2026-09-12,Subidas,Nacho Perez,DF,Levante,1999430,+88972,+4.7
2026-09-12,Subidas,O. Rey,MC,Levante,1854906,+86291,+4.9
2026-09-12,Subidas,Quagliata,DF,Deportivo,3646456,+85082,+2.4
2026-09-12,Subidas,Dotor,MC,Málaga,4971855,+85043,+1.7
2026-09-12,Subidas,Javi Rueda,DF,Celta,3888264,+79824,+2.1
2026-09-12,Subidas,Ayoze,DL,Villarreal,15573231,+75000,+0.5
2026-09-12,Subidas,Kike Salas,DF,Sevilla,8078468,+74139,+0.9
2026-09-12,Subidas,Aleñá,MC,Alavés,2951099,+66547,+2.3
2026-09-12,Subidas,Deossa,MC,Real Betis,2736941,+52482,+2.0
2026-09-12,Subidas,M. Dituro,PT,Elche CF,9165553,+46423,+0.5
2026-09-12,Subidas,H. González,MC,Celta,1031537,+43002,+4.4
2026-09-12,Subidas,Pablo Ramón,DF,Racing,1710475,+39510,+2.4
2026-09-12,Subidas,Álvaro Núñez,DF,Celta,2648253,+37884,+1.5
2026-09-12,Subidas,Moncayola,MC,Osasuna,7638702,+37743,+0.5
2026-09-12,Subidas,Thiago,MC,Levante,2358292,+36661,+1.6
2026-09-12,Subidas,A. Castrín,DF,Sevilla,3862840,+35816,+0.9
2026-09-12,Subidas,Ximo Navarro,DF,Deportivo,4872268,+34546,+0.7
2026-09-12,Subidas,D. Cárdenas,PT,Rayo Vallecano,1381515,+32510,+2.4
2026-09-12,Subidas,Gabriel Jesus,DL,Barcelona,28072336,+32046,+0.1
2026-09-12,Subidas,Iker Muñoz,MC,Osasuna,1917913,+29119,+1.5
2026-09-12,Subidas,Marrero,PT,Real Sociedad,799653,+27107,+3.5
2026-09-12,Subidas,Brahim,MC,Real Madrid,8450842,+25772,+0.3
2026-09-12,Subidas,Salinas,DF,Málaga,799871,+24558,+3.2
2026-09-12,Subidas,Ferran Jutglà,DL,Celta,7515937,+24333,+0.3
2026-09-12,Subidas,Cepeda,DL,Elche CF,1040759,+24138,+2.4
2026-09-12,Subidas,Youssef,DF,Alavés,927415,+24038,+2.7
2026-09-12,Subidas,Hector Fort,DF,Real Sociedad,3443512,+22900,+0.7
2026-09-12,Subidas,Suazo,DF,Sevilla,4304925,+22496,+0.5
2026-09-12,Subidas,Jorge Salinas,DF,Racing,6957050,+19780,+0.3
2026-09-12,Subidas,Bellingham,MC,Real Madrid,118528583,+16946,0.0
2026-09-12,Subidas,Gulácsi,PT,Villarreal,2676046,+12064,+0.5
2026-09-12,Subidas,Johaneko,DF,Athletic Club,1202692,+11652,+1.0
2026-09-12,Subidas,Gudelj,MC,Getafe,6445845,+10811,+0.2
2026-09-12,Subidas,Morcillo,MC,Elche CF,698568,+9665,+1.4
2026-09-12,Subidas,Pablo Durán,DL,Celta,713771,+8228,+1.2
2026-09-12,Subidas,Bright Ede,DF,Deportivo,4300704,+7734,+0.2
2026-09-12,Subidas,Pepelu,MC,Valencia,9527350,+3603,0.0
2026-09-12,Subidas,Marcos,DL,Espanyol,817947,+3506,+0.4
2026-09-12,Subidas,Pastor,DF,Málaga,398846,+2223,+0.6
2026-09-12,Subidas,Trent,DF,Real Madrid,22229805,+2189,0.0
2026-09-12,Subidas,Carlos Lopez,PT,Málaga,401978,+2093,+0.5
2026-09-12,Subidas,Egiluz,DF,Athletic Club,411094,+1713,+0.4
2026-09-12,Subidas,Haitam,DL,Málaga,412696,+1646,+0.4
2026-09-12,Subidas,V. Chust,DF,Elche CF,4653004,+1320,0.0
2026-09-12,Subidas,Maroan,DL,Athletic Club,421405,+1283,+0.3
2026-09-12,Subidas,Rubén S.,DF,Elche CF,425703,+1104,+0.3
2026-09-12,Subidas,Julio Díaz,DF,Sevilla,426916,+1054,+0.2
2026-09-12,Subidas,C. Rivero,PT,Valencia,436383,+659,+0.2
2026-09-12,Subidas,Tenés,DL,Valencia,439917,+512,+0.1
2026-09-12,Subidas,Nordin Al-Lal,DL,Elche CF,441776,+435,+0.1
2026-09-12,Subidas,Joan García,PT,Barcelona,73614673,+91,0.0
2026-09-12,Subidas,Aitor Fdez,PT,Osasuna,450397,+75,0.0
2026-09-12,Subidas,Mañas,DL,Alavés,452006,+8,0.0
2026-09-12,Bajadas,Y. Santiago,MC,Elche CF,452572,-15,0.0
2026-09-12,Bajadas,Beitia,DF,Real Sociedad,452558,-15,0.0
2026-09-12,Bajadas,A. Fortuño,PT,Espanyol,452584,-16,0.0
2026-09-12,Bajadas,A. Osambela,MC,Osasuna,454304,-87,0.0
2026-09-12,Bajadas,Diatta,MC,Villarreal,457029,-201,0.0
2026-09-12,Bajadas,Alonso,DL,Rayo Vallecano,460757,-356,-0.1
2026-09-12,Bajadas,Llorenç,PT,Espanyol,460757,-356,-0.1
2026-09-12,Bajadas,Ruben,PT,Villarreal,462197,-416,-0.1
2026-09-12,Bajadas,Juanmi,DL,Getafe,464035,-493,-0.1
2026-09-12,Bajadas,Odriozola,DF,Real Sociedad,469641,-727,-0.2
2026-09-12,Bajadas,Germán,PT,Deportivo,470774,-774,-0.2
2026-09-12,Bajadas,Diego Diaz,DL,Racing,473410,-884,-0.2
2026-09-12,Bajadas,Edu Altozano,MC,Sevilla,473410,-884,-0.2
2026-09-12,Bajadas,De Las Sias,DF,Rayo Vallecano,473410,-884,-0.2
2026-09-12,Bajadas,J. Ives Valou,DF,Getafe,473410,-884,-0.2
2026-09-12,Bajadas,Iker Muñoz,DF,Sevilla,473410,-884,-0.2
2026-09-12,Bajadas,Xanet Olaiz,DF,Alavés,473657,-894,-0.2
2026-09-12,Bajadas,Swiderski,PT,Alavés,473992,-908,-0.2
2026-09-12,Bajadas,F. Garcés,DF,Alavés,475611,-975,-0.2
2026-09-12,Bajadas,Álex Sancris,DL,Getafe,480470,-1178,-0.2
2026-09-12,Bajadas,Mauro,MC,Osasuna,482056,-1244,-0.3
2026-09-12,Bajadas,Marcao,DF,Sevilla,482537,-1264,-0.3
2026-09-12,Bajadas,Mangala,MC,Getafe,12159019,-1348,0.0
2026-09-12,Bajadas,Cestero,MC,Real Madrid,496873,-1861,-0.4
2026-09-12,Bajadas,A. Vallecillo,MC,Racing,498529,-1930,-0.4
2026-09-12,Bajadas,Caste,MC,Racing,499241,-1960,-0.4
2026-09-12,Bajadas,Ibra Drj,DL,Getafe,499241,-1960,-0.4
2026-09-12,Bajadas,Lozano,DF,Rayo Vallecano,499241,-1960,-0.4
2026-09-12,Bajadas,Timera,DF,Espanyol,499241,-1960,-0.4
2026-09-12,Bajadas,Jose Angel,DF,Espanyol,499241,-1960,-0.4
2026-09-12,Bajadas,Galdin,PT,Levante,499351,-1964,-0.4
2026-09-12,Bajadas,Santos,DF,Osasuna,500465,-2011,-0.4
2026-09-12,Bajadas,Carlos Corberán,DT,Valencia,500769,-2023,-0.4
2026-09-12,Bajadas,Fran González,PT,Sevilla,504166,-2165,-0.4
2026-09-12,Bajadas,Letacek,PT,Getafe,504825,-2193,-0.4
2026-09-12,Bajadas,Risco,MC,Getafe,506712,-2271,-0.4
2026-09-12,Bajadas,Carlos Sánchez,DF,Racing,506712,-2271,-0.4
2026-09-12,Bajadas,Mario Soriano,MC,Deportivo,30607105,-2297,0.0
2026-09-12,Bajadas,Ferrer,PT,Getafe,508514,-2346,-0.5
2026-09-12,Bajadas,Comas,DF,Deportivo,508665,-2353,-0.5
2026-09-12,Bajadas,F. Mendy,DF,Real Madrid,516608,-2683,-0.5
2026-09-12,Bajadas,Iñigo,DF,Racing,522707,-2938,-0.6
2026-09-12,Bajadas,D. Martínez,DF,Atlético,524304,-3004,-0.6
2026-09-12,Bajadas,Adrián Molina,PT,Rayo Vallecano,529327,-3213,-0.6
2026-09-12,Bajadas,Joselu,DL,Getafe,529327,-3213,-0.6
2026-09-12,Bajadas,Lobete,DL,Málaga,530869,-3278,-0.6
2026-09-12,Bajadas,Arana,DL,Racing,534543,-3431,-0.6
2026-09-12,Bajadas,Fran Pérez,MC,Rayo Vallecano,534879,-3445,-0.6
2026-09-12,Bajadas,Marco Román,MC,Rayo Vallecano,537725,-3563,-0.7
2026-09-12,Bajadas,Manel Usedo,MC,Levante,537725,-3563,-0.7
2026-09-12,Bajadas,Ibra,DL,Sevilla,537725,-3563,-0.7
2026-09-12,Bajadas,Esquivel,PT,Atlético,540774,-3690,-0.7
2026-09-12,Bajadas,Gorka Carrera,DL,Real Sociedad,541190,-3708,-0.7
2026-09-12,Bajadas,Barzic,DF,Elche CF,541561,-3723,-0.7
2026-09-12,Bajadas,Denis Suárez,MC,Alavés,2522849,-3811,-0.2
2026-09-12,Bajadas,Manu Bueno,MC,Sevilla,544005,-3825,-0.7
2026-09-12,Bajadas,Paco Cortes,DL,Levante,544895,-3862,-0.7
2026-09-12,Bajadas,Cabello,DF,Levante,545651,-3894,-0.7
2026-09-12,Bajadas,Ramon,MC,Málaga,546349,-3923,-0.7
2026-09-12,Bajadas,A. Iturbe,PT,Elche CF,550905,-4113,-0.7
2026-09-12,Bajadas,Obed Vargas,MC,Atlético,551121,-4122,-0.7
2026-09-12,Bajadas,Mario Martín,MC,Getafe,2835239,-4314,-0.2
2026-09-12,Bajadas,Luis García,DT,Sevilla,557252,-4377,-0.8
2026-09-12,Bajadas,Sánchez Flores,DT,Alavés,557252,-4377,-0.8
2026-09-12,Bajadas,Cardoso,DF,Sevilla,559487,-4470,-0.8
2026-09-12,Bajadas,Nico Serrano,DL,Athletic Club,566168,-4748,-0.8
2026-09-12,Bajadas,Bauza,MC,Espanyol,576211,-5167,-0.9
2026-09-12,Bajadas,Marc Santos,DF,Levante,576211,-5167,-0.9
2026-09-12,Bajadas,Novoa,DF,Alavés,579718,-5313,-0.9
2026-09-12,Bajadas,Kevin,DL,Deportivo,581332,-5380,-0.9
2026-09-12,Bajadas,José Alberto,DT,Racing,591139,-5789,-1.0
2026-09-12,Bajadas,Iván Villar,PT,Celta,598164,-6082,-1.0
2026-09-12,Bajadas,Raúl,DL,Osasuna,1569984,-6372,-0.4
2026-09-12,Bajadas,Diallo,MC,Alavés,606211,-6417,-1.0
2026-09-12,Bajadas,Riki,MC,Deportivo,608411,-6509,-1.1
2026-09-12,Bajadas,Cala,DL,Espanyol,6660207,-6616,-0.1
2026-09-12,Bajadas,Zakharyan,MC,Real Sociedad,614420,-6759,-1.1
2026-09-12,Bajadas,Alberto Calatrava,MC,Levante,614694,-6770,-1.1
2026-09-12,Bajadas,Cheikh Thiam,MC,Villarreal,616334,-6839,-1.1
2026-09-12,Bajadas,A. Rodriguez,PT,Alavés,617327,-6880,-1.1
2026-09-12,Bajadas,Djalo,DL,Athletic Club,619716,-6980,-1.1
2026-09-12,Bajadas,Rayane,DL,Rayo Vallecano,623860,-7152,-1.1
2026-09-12,Bajadas,Pedro Díaz,MC,Rayo Vallecano,1164807,-7277,-0.6
2026-09-12,Bajadas,Diaby,DF,Elche CF,630458,-7427,-1.2
2026-09-12,Bajadas,P. Campos,PT,Levante,634762,-7607,-1.2
2026-09-12,Bajadas,Alexis Ciria,DL,Real Madrid,636989,-7699,-1.2
2026-09-12,Bajadas,Josan,MC,Elche CF,640110,-7829,-1.2
2026-09-12,Bajadas,Manolo González,DT,Espanyol,645007,-8033,-1.2
2026-09-12,Bajadas,Guevara,MC,Alavés,646832,-8109,-1.2
2026-09-12,Bajadas,Carlos Macià,MC,Villarreal,663935,-8348,-1.2
2026-09-12,Bajadas,Brian Fariñas,MC,Barcelona,657008,-8533,-1.3
2026-09-12,Bajadas,Balliu,DF,Rayo Vallecano,657567,-8557,-1.3
2026-09-12,Bajadas,Grady Diangana,DL,Elche CF,664272,-8836,-1.3
2026-09-12,Bajadas,El Abdellaoui,DL,Celta,918173,-8860,-1.0
2026-09-12,Bajadas,Jofre,DL,Espanyol,665544,-8889,-1.3
2026-09-12,Bajadas,I. Romero,DL,Levante,5648760,-9121,-0.2
2026-09-12,Bajadas,Pelayo,DF,Rayo Vallecano,671382,-9132,-1.3
2026-09-12,Bajadas,Eddahchouri,DL,Deportivo,1014230,-9235,-0.9
2026-09-12,Bajadas,Valentini,DF,Alavés,681074,-9536,-1.4
2026-09-12,Bajadas,Á. Padilla,DL,Elche CF,681613,-9559,-1.4
2026-09-12,Bajadas,Almeida,MC,Racing,1428311,-9645,-0.7
2026-09-12,Bajadas,Otu Jr,MC,Málaga,689505,-9887,-1.4
2026-09-12,Bajadas,Luís Castro,DT,Levante,693402,-10050,-1.4
2026-09-12,Bajadas,Funes,DT,Málaga,698433,-10260,-1.4
2026-09-12,Bajadas,Costa,DF,Villarreal,700194,-10308,-1.5
2026-09-12,Bajadas,J. Vertrouwd,DF,Rayo Vallecano,699897,-10321,-1.5
2026-09-12,Bajadas,Iván Martín,MC,Racing,8231519,-10390,-0.1
2026-09-12,Bajadas,Jauregi,DL,Málaga,713120,-10871,-1.5
2026-09-12,Bajadas,Dani Barcia,DF,Deportivo,717046,-11035,-1.5
2026-09-12,Bajadas,Valentín Gómez,DF,Real Betis,1716522,-11150,-0.6
2026-09-12,Bajadas,Xavi Grande,DF,Levante,725315,-11380,-1.5
2026-09-12,Bajadas,Freeman,DF,Villarreal,1404348,-11632,-0.8
2026-09-12,Bajadas,Arnau Ortiz,DL,Atlético,935788,-11714,-1.2
2026-09-12,Bajadas,Cabrera,DF,Espanyol,9895598,-11817,-0.1
2026-09-12,Bajadas,Ramis,DT,Osasuna,749767,-12398,-1.6
2026-09-12,Bajadas,Osorio,DL,Elche CF,754285,-12587,-1.6
2026-09-12,Bajadas,R. Mendoza,MC,Atlético,1051864,-13131,-1.2
2026-09-12,Bajadas,Aihen,DF,Real Sociedad,768456,-13177,-1.7
2026-09-12,Bajadas,Prados,MC,Athletic Club,772320,-13338,-1.7
2026-09-12,Bajadas,Saba Sazonov,DF,Getafe,803494,-13517,-1.7
2026-09-12,Bajadas,Ugrinic,MC,Valencia,3510070,-13971,-0.4
2026-09-12,Bajadas,Hugo Pérez,MC,Racing,792051,-14160,-1.8
2026-09-12,Bajadas,Lunin,PT,Real Madrid,1340391,-14279,-1.1
2026-09-12,Bajadas,Marín,MC,Real Sociedad,797720,-14396,-1.8
2026-09-12,Bajadas,Martín Anselmi,DT,Elche CF,808276,-14836,-1.8
2026-09-12,Bajadas,Beñat,DT,Rayo Vallecano,808276,-14836,-1.8
2026-09-12,Bajadas,Hugo Sotelo,MC,Levante,918735,-14918,-1.6
2026-09-12,Bajadas,Antonio Hidalgo,DT,Deportivo,814788,-15108,-1.8
2026-09-12,Bajadas,Raba,DL,Valencia,822106,-15413,-1.8
2026-09-12,Bajadas,Padilla,PT,Athletic Club,823035,-15451,-1.8
2026-09-12,Bajadas,Carlos Espí,DL,Real Madrid,14231818,-15629,-0.1
2026-09-12,Bajadas,J. Berrocal,DF,Málaga,834428,-15926,-1.9
2026-09-12,Bajadas,Á. Ortiz,DF,Real Betis,1091426,-18509,-1.7
2026-09-12,Bajadas,Copete,DF,Valencia,897869,-18569,-2.0
2026-09-12,Bajadas,J. Vázquez,DF,Valencia,1830521,-18667,-1.0
2026-09-12,Bajadas,Kike Barja,DL,Osasuna,1645885,-19141,-1.1
2026-09-12,Bajadas,Redondo,MC,Elche CF,1110005,-19760,-1.7
2026-09-12,Bajadas,Rockson,DF,Osasuna,935016,-20117,-2.1
2026-09-12,Bajadas,Mantilla,DF,Racing,1823650,-20211,-1.1
2026-09-12,Bajadas,Guliashvili,DL,Racing,953032,-20868,-2.1
2026-09-12,Bajadas,Murillo,DF,Málaga,960384,-21174,-2.2
2026-09-12,Bajadas,Szczesny,PT,Barcelona,1301082,-21260,-1.6
2026-09-12,Bajadas,Boselli,DF,Getafe,1275131,-21643,-1.7
2026-09-12,Bajadas,Diego López,DL,Valencia,972381,-21674,-2.2
2026-09-12,Bajadas,Manu Hernando,DF,Racing,2661843,-22267,-0.8
2026-09-12,Bajadas,E. Ponce,DL,Elche CF,1008538,-23008,-2.2
2026-09-12,Bajadas,Sergio,MC,Real Madrid,1595672,-23248,-1.4
2026-09-12,Bajadas,Requena,MC,Levante,1020226,-23668,-2.3
2026-09-12,Bajadas,Torró,MC,Osasuna,1648168,-23736,-1.4
2026-09-12,Bajadas,Pedro Felipe,DF,Racing,1221560,-23917,-1.9
