fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-18,Subidas,1Adeyemi,DL,Barcelona,53236845,+2369292,+4.7
2026-09-18,Subidas,2Xavi Espart,DF,Barcelona,33390146,+2023855,+6.5
2026-09-18,Subidas,3Raphinha,DL,Barcelona,141435461,+1854716,+1.3
2026-09-18,Subidas,4Arda Güler,MC,Real Madrid,95798649,+1813766,+1.9
2026-09-18,Subidas,5Lamine Yamal,DL,Barcelona,144260525,+1779531,+1.2
2026-09-18,Subidas,6Roberto,DL,Espanyol,35665333,+1365898,+4.0
2026-09-18,Subidas,7Camello,DL,Rayo Vallecano,20179398,+1365320,+7.3
2026-09-18,Subidas,8Mbappé,DL,Real Madrid,145387113,+1289288,+0.9
2026-09-18,Subidas,9Grimaldo,DF,Atlético,34132507,+1244618,+3.8
2026-09-18,Subidas,10Ángel Pérez,DL,Alavés,22522785,+1139178,+5.3
2026-09-18,Subidas,11Aubameyang,DL,Deportivo,100846420,+1135908,+1.1
2026-09-18,Subidas,12J. David,DL,Atlético,31596219,+1096565,+3.6
2026-09-18,Subidas,13Y. Zabiri,DL,Racing,14176293,+894445,+6.7
2026-09-18,Subidas,14Cuti Romero,DF,Atlético,32862771,+880792,+2.8
2026-09-18,Subidas,15Marcos Llorente,DF,Atlético,41350100,+852670,+2.1
2026-09-18,Subidas,16Koski,DF,Alavés,13126187,+804945,+6.5
2026-09-18,Subidas,17Kang-In Lee,MC,Atlético,60752207,+791208,+1.3
2026-09-18,Subidas,18Diomande,DL,Real Madrid,48906390,+774613,+1.6
2026-09-18,Subidas,19Agirrezabala,PT,Racing,20843717,+754715,+3.8
2026-09-18,Subidas,20Natan,DF,Real Betis,31643609,+723235,+2.3
2026-09-18,Subidas,Marc Bernal,MC,Barcelona,26129784,+643102,+2.5
2026-09-18,Subidas,Juan Iglesias,DF,Sevilla,14583300,+622569,+4.5
2026-09-18,Subidas,Gerard,DL,Villarreal,38182312,+621331,+1.7
2026-09-18,Subidas,Lucas Boyé,DL,Alavés,29319793,+518717,+1.8
2026-09-18,Subidas,Navarro,MC,Athletic Club,8918400,+479791,+5.7
2026-09-18,Subidas,Pepelu,MC,Valencia,10227397,+470319,+4.8
2026-09-18,Subidas,A. Herrero,PT,Málaga,17632177,+469639,+2.7
2026-09-18,Subidas,Miguel Sierra,DL,Sevilla,5731769,+466966,+8.9
2026-09-18,Subidas,Marc Roca,MC,Real Betis,14342418,+465907,+3.4
2026-09-18,Subidas,Á. Valles,PT,Real Betis,52155542,+454597,+0.9
2026-09-18,Subidas,Giménez,DF,Deportivo,9922934,+444235,+4.7
2026-09-18,Subidas,Agoumé,MC,Sevilla,10776394,+429175,+4.1
2026-09-18,Subidas,Ez Abde,DL,Real Betis,27916935,+425408,+1.5
2026-09-18,Subidas,Mariano,DL,Alavés,19517425,+423827,+2.2
2026-09-18,Subidas,Edu Expósito,MC,Espanyol,32212328,+420564,+1.3
2026-09-18,Subidas,Yoel Lago,DF,Celta,6117506,+414460,+7.3
2026-09-18,Subidas,Kike Salas,DF,Sevilla,9958892,+411474,+4.3
2026-09-18,Subidas,Javi Hernández,MC,Espanyol,16984433,+403385,+2.4
2026-09-18,Subidas,Fer Niño,DL,Elche CF,12037717,+398952,+3.4
2026-09-18,Subidas,Iñaki Williams,DL,Athletic Club,35882789,+395892,+1.1
2026-09-18,Subidas,Sucic,MC,Real Sociedad,11260420,+392496,+3.6
2026-09-18,Subidas,A. Castrín,DF,Sevilla,5160117,+384692,+8.1
2026-09-18,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,25182054,+341514,+1.4
2026-09-18,Subidas,Javi Guerra,MC,Valencia,19417152,+337069,+1.8
2026-09-18,Subidas,Bartra,DF,Real Betis,38849206,+336896,+0.9
2026-09-18,Subidas,Iñigo Vicente,DL,Racing,33261862,+331188,+1.0
2026-09-18,Subidas,M. Román,MC,Celta,12570509,+322658,+2.6
2026-09-18,Subidas,Unai Lopez,MC,Rayo Vallecano,15527215,+321470,+2.1
2026-09-18,Subidas,Vlachodimos,PT,Sevilla,30350168,+317704,+1.1
2026-09-18,Subidas,Le Normand,DF,Atlético,9485770,+310538,+3.4
2026-09-18,Subidas,Riquelme,MC,Real Betis,18325574,+300459,+1.7
2026-09-18,Subidas,Djene,DF,Getafe,16603906,+290471,+1.8
2026-09-18,Subidas,Ibañez,MC,Alavés,11425325,+281571,+2.5
2026-09-18,Subidas,Nico Williams,DL,Athletic Club,56447056,+278705,+0.5
2026-09-18,Subidas,Ryan,PT,Levante,30250228,+278415,+0.9
2026-09-18,Subidas,Suazo,DF,Sevilla,5369496,+273692,+5.4
2026-09-18,Subidas,Dimitrievski,PT,Valencia,20758023,+260448,+1.3
2026-09-18,Subidas,Ferran Jutglà,DL,Celta,8619777,+255224,+3.1
2026-09-18,Subidas,Luismi Cruz,DL,Deportivo,9996593,+254037,+2.6
2026-09-18,Subidas,Bardeli,MC,Levante,8383269,+217966,+2.7
2026-09-18,Subidas,R. Brugué,DL,Levante,5016968,+213632,+4.4
2026-09-18,Subidas,M. Casadó,MC,Deportivo,6425550,+203418,+3.3
2026-09-18,Subidas,Cancelo,DF,Barcelona,29271756,+200542,+0.7
2026-09-18,Subidas,Cabrera,DF,Espanyol,11364651,+196384,+1.8
2026-09-18,Subidas,Pablo García,DL,Racing,7939846,+195424,+2.5
2026-09-18,Subidas,Gulácsi,PT,Villarreal,3214535,+194254,+6.4
2026-09-18,Subidas,Jonny Otto,DF,Alavés,14215848,+188855,+1.3
2026-09-18,Subidas,Javi Rueda,DF,Celta,4951553,+185799,+3.9
2026-09-18,Subidas,Ilaix Moriba,MC,Celta,7793171,+183302,+2.4
2026-09-18,Subidas,Oblak,PT,Atlético,45643364,+170963,+0.4
2026-09-18,Subidas,Carreira,DF,Celta,7668325,+154940,+2.1
2026-09-18,Subidas,Álvaro García,MC,Rayo Vallecano,18171133,+153775,+0.9
2026-09-18,Subidas,Gayá,DF,Valencia,7498469,+153663,+2.1
2026-09-18,Subidas,Ionut Radu,PT,Celta,41796629,+144885,+0.3
2026-09-18,Subidas,Carlos Espí,DL,Real Madrid,13764014,+140107,+1.0
