fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-10,Subidas,1Aubameyang,DL,Deportivo,84475054,+2831113,+3.5
2026-09-10,Subidas,2Fermín,MC,Barcelona,103107435,+2072996,+2.1
2026-09-10,Subidas,3Lamine Yamal,DL,Barcelona,134511845,+1754122,+1.3
2026-09-10,Subidas,4Budimir,DL,Osasuna,59142414,+1700393,+3.0
2026-09-10,Subidas,5Xavi Espart,DF,Barcelona,15669548,+1647519,+11.7
2026-09-10,Subidas,6Gordon,DL,Barcelona,85505869,+1625402,+1.9
2026-09-10,Subidas,7Lucas Boyé,DL,Alavés,20615225,+1447890,+7.6
2026-09-10,Subidas,8Raphinha,DL,Barcelona,133456041,+1444960,+1.1
2026-09-10,Subidas,9Á. Valles,PT,Real Betis,48445737,+1229575,+2.6
2026-09-10,Subidas,10Pedri,MC,Barcelona,93376437,+1170549,+1.3
2026-09-10,Subidas,11Fran García,DF,Real Betis,24879196,+1136789,+4.8
2026-09-10,Subidas,12O. Sancet,MC,Athletic Club,39618930,+1075613,+2.8
2026-09-10,Subidas,13Ryan,PT,Levante,25017548,+1068963,+4.5
2026-09-10,Subidas,14Iñaki Williams,DL,Athletic Club,30477193,+1064991,+3.6
2026-09-10,Subidas,15Arda Güler,MC,Real Madrid,85015391,+1042798,+1.2
2026-09-10,Subidas,16Nico Williams,DL,Athletic Club,51372500,+1038800,+2.1
2026-09-10,Subidas,17Camello,DL,Rayo Vallecano,10387134,+951975,+10.1
2026-09-10,Subidas,18Ángel Pérez,DL,Alavés,14656313,+927973,+6.8
2026-09-10,Subidas,19Mariano,DL,Alavés,13058647,+915741,+7.5
2026-09-10,Subidas,20Gerard Martín,DF,Barcelona,51030677,+775816,+1.5
2026-09-10,Subidas,Agirrezabala,PT,Racing,14110775,+771003,+5.8
2026-09-10,Subidas,Huijsen,DF,Real Madrid,55994937,+758591,+1.4
2026-09-10,Subidas,Laporte,DF,Athletic Club,41357963,+679292,+1.7
2026-09-10,Subidas,Unai Simón,PT,Athletic Club,48254620,+654409,+1.4
2026-09-10,Subidas,Roberto,DL,Espanyol,25087051,+632422,+2.6
2026-09-10,Subidas,Marc Bernal,MC,Barcelona,18543147,+582333,+3.2
2026-09-10,Subidas,Sucic,MC,Real Sociedad,7723222,+536271,+7.5
2026-09-10,Subidas,Ionut Radu,PT,Celta,37997072,+530888,+1.4
2026-09-10,Subidas,Riquelme,MC,Real Betis,14888367,+526488,+3.7
2026-09-10,Subidas,A. Herrero,PT,Málaga,13561794,+521317,+4.0
2026-09-10,Subidas,Dela,DF,Levante,17496025,+509056,+3.0
2026-09-10,Subidas,Ibañez,MC,Alavés,8631192,+500700,+6.2
2026-09-10,Subidas,Unai Lopez,MC,Rayo Vallecano,12014200,+500166,+4.3
2026-09-10,Subidas,Koski,DF,Alavés,7656782,+490926,+6.9
2026-09-10,Subidas,De Galarreta,MC,Athletic Club,14292583,+475132,+3.4
2026-09-10,Subidas,Mbappé,DL,Real Madrid,140186146,+474319,+0.3
2026-09-10,Subidas,Navarro,MC,Athletic Club,4436639,+470417,+11.9
2026-09-10,Subidas,Marc Roca,MC,Real Betis,10821788,+466421,+4.5
2026-09-10,Subidas,Giménez,DF,Deportivo,6134854,+463996,+8.2
