fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-13,Subidas,1Raphinha,DL,Barcelona,79483184,+2696058,+3.5
2026-08-13,Subidas,2Joan García,PT,Barcelona,66338771,+1699030,+2.6
2026-08-13,Subidas,3Bernardo Silva,MC,Real Madrid,51209131,+1603438,+3.2
2026-08-13,Subidas,4Fermín,MC,Barcelona,61549818,+1430879,+2.4
2026-08-13,Subidas,5Vini Jr.,DL,Real Madrid,106943470,+1404698,+1.3
2026-08-13,Subidas,6Courtois,PT,Real Madrid,58953799,+1150888,+2.0
2026-08-13,Subidas,7Aubameyang,DL,Deportivo,29633356,+1135964,+4.0
2026-08-13,Subidas,8Moleiro,MC,Villarreal,66147884,+1083612,+1.7
2026-08-13,Subidas,9Mikautadze,DL,Villarreal,61391745,+1035950,+1.7
2026-08-13,Subidas,10Hancko,DF,Atlético,37059263,+934048,+2.6
2026-08-13,Subidas,11C. Romero,DF,Villarreal,42474916,+873877,+2.1
2026-08-13,Subidas,12Gerard Martín,DF,Barcelona,34018163,+861438,+2.6
2026-08-13,Subidas,13Konaté,DF,Real Madrid,48751435,+842303,+1.8
2026-08-13,Subidas,14Comesaña,MC,Villarreal,33143209,+835232,+2.6
2026-08-13,Subidas,15Canales,MC,Racing,21863963,+796502,+3.8
2026-08-13,Subidas,16Budimir,DL,Osasuna,49047821,+750237,+1.6
2026-08-13,Subidas,17Hjulmand,MC,Atlético,35277433,+691498,+2.0
2026-08-13,Subidas,18Á. Valles,PT,Real Betis,31938701,+660256,+2.1
2026-08-13,Subidas,19Isi,DL,Rayo Vallecano,17499027,+637564,+3.8
2026-08-13,Subidas,20Gueye,MC,Villarreal,48301517,+609264,+1.3
2026-08-13,Subidas,Leo Román,PT,Deportivo,35330534,+593541,+1.7
2026-08-13,Subidas,Edu Expósito,MC,Espanyol,28354262,+492461,+1.8
2026-08-13,Subidas,Dimitrievski,PT,Valencia,13345519,+438603,+3.4
2026-08-13,Subidas,Vlachodimos,PT,Sevilla,17277115,+436668,+2.6
