fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-17,Subidas,1Raphinha,DL,Barcelona,86764161,+1875797,+2.2
2026-08-17,Subidas,2Fermín,MC,Barcelona,66836254,+1561460,+2.4
2026-08-17,Subidas,3Bernardo Silva,MC,Real Madrid,55749548,+1123107,+2.1
2026-08-17,Subidas,4Aubameyang,DL,Deportivo,33702546,+1093046,+3.4
2026-08-17,Subidas,5Arda Güler,MC,Real Madrid,53638435,+986440,+1.9
2026-08-17,Subidas,6Courtois,PT,Real Madrid,61783656,+958388,+1.6
2026-08-17,Subidas,7Pepe,DL,Villarreal,51534950,+848132,+1.7
2026-08-17,Subidas,8Bellingham,MC,Real Madrid,89688837,+784544,+0.9
2026-08-17,Subidas,9Pedri,MC,Barcelona,89334451,+766835,+0.9
2026-08-17,Subidas,10Joan García,PT,Barcelona,69435706,+746037,+1.1
2026-08-17,Subidas,11Huijsen,DF,Real Madrid,33152189,+691730,+2.1
2026-08-17,Subidas,12Valverde,MC,Real Madrid,69629046,+597387,+0.9
2026-08-17,Subidas,13Gerard Martín,DF,Barcelona,36332684,+560011,+1.6
2026-08-17,Subidas,14Tenaglia,DF,Alavés,15020464,+548371,+3.8
2026-08-17,Subidas,15Canales,MC,Racing,24117278,+527833,+2.2
2026-08-17,Subidas,16Kubo,MC,Real Sociedad,24557213,+521595,+2.2
2026-08-17,Subidas,17Budimir,DL,Osasuna,51492940,+514479,+1.0
2026-08-17,Subidas,18Álvaro García,MC,Rayo Vallecano,18708849,+497496,+2.7
2026-08-17,Subidas,19David Soria,PT,Getafe,20457679,+480959,+2.4
2026-08-17,Subidas,20Hancko,DF,Atlético,38962449,+465175,+1.2
2026-08-17,Subidas,Sivera,PT,Alavés,32054319,+461348,+1.5
2026-08-17,Subidas,Antony,DL,Real Betis,59139209,+390763,+0.7
2026-08-17,Subidas,Isi,DL,Rayo Vallecano,19707731,+390565,+2.0
2026-08-17,Subidas,Leo Román,PT,Deportivo,37202789,+373108,+1.0
2026-08-17,Subidas,Mario Soriano,MC,Deportivo,26835811,+359429,+1.4
2026-08-17,Subidas,Ayoze,DL,Villarreal,17707889,+355865,+2.1
2026-08-17,Subidas,Vlachodimos,PT,Sevilla,18695893,+352292,+1.9
2026-08-17,Subidas,Julián Alvarez,DL,Atlético,70892654,+345726,+0.5
2026-08-17,Subidas,Edu Expósito,MC,Espanyol,29752780,+330247,+1.1
2026-08-17,Subidas,Foyth,DF,Villarreal,12566498,+330046,+2.7
2026-08-17,Subidas,Rüdiger,DF,Real Madrid,28295496,+322515,+1.2
2026-08-17,Subidas,C. Romero,DF,Villarreal,44304027,+308981,+0.7
2026-08-17,Subidas,Á. Valles,PT,Real Betis,33417989,+304481,+0.9
2026-08-17,Subidas,Gueye,MC,Villarreal,49427411,+303189,+0.6
2026-08-17,Subidas,C. Soler,MC,Real Sociedad,32242528,+286947,+0.9
2026-08-17,Subidas,Dimitrievski,PT,Valencia,14676072,+278144,+1.9
2026-08-17,Subidas,Marc Bernal,MC,Barcelona,7413816,+266653,+3.7
2026-08-17,Subidas,Vini Jr.,DL,Real Madrid,107842214,+258899,+0.2
2026-08-17,Subidas,Hjulmand,MC,Atlético,36833604,+258392,+0.7
2026-08-17,Subidas,Álex Balde,DF,Barcelona,23539818,+255828,+1.1
2026-08-17,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,12281218,+247558,+2.1
2026-08-17,Subidas,Noubi,DF,Deportivo,12768825,+241675,+1.9
2026-08-17,Subidas,Raúl Moro,DL,Osasuna,13778319,+237661,+1.8
2026-08-17,Subidas,Mikautadze,DL,Villarreal,63027152,+237605,+0.4
2026-08-17,Subidas,Guruzeta,DL,Athletic Club,14004638,+216855,+1.6
2026-08-17,Subidas,Aramburu,DF,Real Sociedad,17679313,+216345,+1.2
2026-08-17,Subidas,T. Martínez,DL,Alavés,25258309,+208181,+0.8
2026-08-17,Subidas,Roberto,DL,Espanyol,7314548,+185742,+2.6
2026-08-17,Subidas,Guridi,MC,Sevilla,5016985,+168450,+3.5
2026-08-17,Subidas,Carlos Espí,DL,Real Madrid,9036307,+166736,+1.9
2026-08-17,Subidas,Javi Guerra,MC,Valencia,24340395,+156961,+0.6
2026-08-17,Subidas,Mariano,DL,Alavés,1091310,+152623,+16.3
2026-08-17,Subidas,Agirrezabala,PT,Racing,2950150,+147425,+5.3
2026-08-17,Subidas,G. Puerta,MC,Racing,12954478,+145823,+1.1
2026-08-17,Subidas,Bellerín,DF,Real Betis,14420171,+128711,+0.9
2026-08-17,Subidas,Zubeldia,DF,Real Sociedad,10173495,+126247,+1.3
2026-08-17,Subidas,Moleiro,MC,Villarreal,67526058,+125538,+0.2
2026-08-17,Subidas,Djene,DF,Getafe,8779040,+125493,+1.5
2026-08-17,Subidas,Le Normand,DF,Atlético,10263651,+119490,+1.2
2026-08-17,Subidas,Febas,MC,Celta,24493275,+114822,+0.5
2026-08-17,Subidas,Barrios,MC,Atlético,41861765,+114159,+0.3
2026-08-17,Subidas,Boyomo,DF,Osasuna,28269599,+102370,+0.4
2026-08-17,Subidas,El Hilali,DF,Espanyol,9072659,+102205,+1.1
2026-08-17,Subidas,ANAngeliño,DF,Deportivo,15509670,+99300,+0.6
2026-08-17,Subidas,Comesaña,MC,Villarreal,34749442,+98900,+0.3
2026-08-17,Subidas,Rubén García,MC,Osasuna,13955598,+97404,+0.7
2026-08-17,Subidas,Etta Eyong,DL,Levante,25796063,+96844,+0.4
2026-08-17,Subidas,Starfelt,DF,Celta,14070986,+87751,+0.6
2026-08-17,Subidas,Ratiu,DF,Rayo Vallecano,35678553,+80855,+0.2
2026-08-17,Subidas,Paredes,DF,Athletic Club,5221160,+79557,+1.5
2026-08-17,Subidas,Amatucci,MC,Deportivo,13105235,+76854,+0.6
2026-08-17,Subidas,Aimar,MC,Osasuna,16079326,+72397,+0.5
2026-08-17,Subidas,Riquelme,MC,Real Betis,4161102,+71231,+1.7
2026-08-17,Subidas,M. Dituro,PT,Elche CF,7640656,+68341,+0.9
2026-08-17,Subidas,Iñigo Vicente,DL,Racing,19337966,+68282,+0.4
2026-08-17,Subidas,Abel Bretones,DF,Osasuna,3932235,+67701,+1.8
2026-08-17,Subidas,Pepelu,MC,Valencia,7645251,+66876,+0.9
2026-08-17,Subidas,Jonny Otto,DF,Alavés,5465004,+65265,+1.2
2026-08-17,Subidas,Brahim,MC,Real Madrid,10733033,+63564,+0.6
2026-08-17,Subidas,Jauregizar,MC,Athletic Club,28381768,+61232,+0.2
2026-08-17,Subidas,Óscar Valentín,MC,Rayo Vallecano,3713156,+58180,+1.6
2026-08-17,Subidas,A. Herrero,PT,Málaga,8379891,+56609,+0.7
2026-08-17,Subidas,R. Terrats,MC,Getafe,3056256,+53654,+1.8
2026-08-17,Subidas,Koski,DF,Alavés,844958,+48622,+6.1
2026-08-17,Subidas,I. Romero,DL,Levante,7411256,+47190,+0.6
2026-08-17,Subidas,A. Abqar,DF,Getafe,7223016,+45773,+0.6
2026-08-17,Subidas,Dmitrovic,PT,Espanyol,37603510,+43375,+0.1
2026-08-17,Subidas,Moncayola,MC,Osasuna,6898094,+41826,+0.6
2026-08-17,Subidas,Peque,DL,Sevilla,1837850,+41432,+2.3
2026-08-17,Subidas,De Galarreta,MC,Athletic Club,12465541,+40598,+0.3
2026-08-17,Subidas,Javi Rueda,DF,Celta,4333760,+38186,+0.9
2026-08-17,Subidas,Mella,MC,Deportivo,3425320,+37821,+1.1
2026-08-17,Subidas,Villalibre,DL,Racing,7287260,+37284,+0.5
2026-08-17,Subidas,Mario Martín,MC,Getafe,3942088,+36122,+0.9
2026-08-17,Subidas,Juan Iglesias,DF,Sevilla,11842262,+34300,+0.3
2026-08-17,Subidas,Nuñez,DF,Espanyol,3706754,+32477,+0.9
2026-08-17,Subidas,Ferran Jutglà,DL,Celta,9538995,+32444,+0.3
2026-08-17,Subidas,Yeray,DF,Athletic Club,4741183,+29303,+0.6
2026-08-17,Subidas,Eric,DF,Barcelona,44561815,+27063,+0.1
2026-08-17,Subidas,JSJorge Salinas,DF,Racing,5601382,+26885,+0.5
2026-08-17,Subidas,Ibañez,MC,Alavés,3315548,+26742,+0.8
2026-08-17,Subidas,MRMikel Rodriguez,MC,Alavés,841502,+20543,+2.5
2026-08-17,Subidas,Unai Lopez,MC,Rayo Vallecano,5928954,+18350,+0.3
2026-08-17,Subidas,Oyarzabal,DL,Real Sociedad,62923561,+18243,0.0
2026-08-17,Subidas,Danjuma,DL,Valencia,5216517,+16063,+0.3
2026-08-17,Subidas,Llorente,DF,Real Betis,13267296,+15989,+0.1
2026-08-17,Subidas,Areso,DF,Athletic Club,2895688,+14857,+0.5
2026-08-17,Subidas,Turrientes,MC,Real Sociedad,7150900,+14857,+0.2
2026-08-17,Subidas,C. Alvarez,MC,Levante,19756933,+14224,+0.1
2026-08-17,Subidas,Cala,DL,Espanyol,3992594,+13487,+0.3
2026-08-17,Subidas,Hugo Duro,DL,Valencia,8490137,+10021,+0.1
2026-08-17,Subidas,Cabrera,DF,Espanyol,17014779,+8613,+0.1
2026-08-17,Subidas,Deossa,MC,Real Betis,2118749,+8330,+0.4
2026-08-17,Subidas,Tárrega,DF,Valencia,9064307,+7779,+0.1
2026-08-17,Subidas,Marc Roca,MC,Real Betis,5409461,+5726,+0.1
2026-08-17,Subidas,Ximo Navarro,DF,Deportivo,5559933,+3337,+0.1
2026-08-17,Subidas,Pastor,DF,Málaga,377641,+1319,+0.4
2026-08-17,Subidas,Balliu,DF,Rayo Vallecano,969984,+1198,+0.1
2026-08-17,Subidas,Mantilla,DF,Racing,2794037,+989,0.0
2026-08-17,Subidas,Carlos Lopez,PT,Málaga,384059,+274,+0.1
2026-08-17,Bajadas,Manuel Fernández,DF,Celta,398763,-339,-0.1
2026-08-17,Bajadas,Egiluz,DF,Athletic Club,413019,-933,-0.2
2026-08-17,Bajadas,Haitam,DL,Málaga,417651,-1126,-0.3
2026-08-17,Bajadas,Maroan,DL,Athletic Club,419818,-1216,-0.3
2026-08-17,Bajadas,Olasagasti,MC,Levante,4381502,-1264,0.0
2026-08-17,Bajadas,Rubén S.,MC,Espanyol,455244,-2692,-0.6
2026-08-17,Bajadas,Julio Díaz,DF,Sevilla,458748,-2838,-0.6
2026-08-17,Bajadas,Navarro,MC,Athletic Club,2127538,-3330,-0.2
2026-08-17,Bajadas,Nteka,DL,Rayo Vallecano,1252537,-3801,-0.3
2026-08-17,Bajadas,Adama,DF,Athletic Club,485930,-3971,-0.8
2026-08-17,Bajadas,C. Rivero,PT,Valencia,486115,-3979,-0.8
2026-08-17,Bajadas,Pablo Ramón,DF,Racing,506447,-4104,-0.8
2026-08-17,Bajadas,Tenés,DL,Valencia,491360,-4197,-0.8
2026-08-17,Bajadas,Aitor Fdez,PT,Osasuna,494152,-4314,-0.9
