fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-10,Subidas,Boyomo,DF,Osasuna,26229969,+488512,+1.9
2026-08-10,Subidas,Ionut Radu,PT,Celta Vigo,39952903,+271290,+0.7
2026-08-10,Subidas,Isaac,DL,Sevilla,6156018,+43834,+0.7
2026-08-10,Bajadas,FAFacu,DF,Racing Santander,3101699,-11918,-0.4
2026-08-10,Bajadas,P. Campos,PT,Levante,1162587,-22880,-1.9
2026-08-10,Bajadas,Pablo Durán,DL,Celta Vigo,1200531,-34020,-2.8
2026-08-10,Bajadas,O. Sancet,MC,Athletic Club,52095229,-45739,-0.1
2026-08-10,Bajadas,C. Puga,DF,Malaga,5527794,-70702,-1.3
2026-08-10,Bajadas,Javi Guerra,MC,Valencia,24017572,-101636,-0.4
2026-08-10,Bajadas,Guido Rodríguez,MC,Valencia,26809289,-297120,-1.1
2026-08-10,Bajadas,Tchouaméni,MC,Real Madrid,44986485,-515777,-1.1
