fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-29,Subidas,Zaid Romero,DF,Getafe,28121207,+330464,+1.2
2026-08-29,Subidas,Javi Guerra,MC,Valencia,24740500,+262273,+1.1
2026-08-29,Subidas,Amatucci,MC,Deportivo,15117272,+193660,+1.3
2026-08-29,Subidas,Isaac,DL,Sevilla,7049892,+187263,+2.7
2026-08-29,Subidas,Camello,DL,Rayo Vallecano,4102667,+105785,+2.6
2026-08-29,Subidas,C. Puga,DF,Málaga,4969654,+9062,+0.2
2026-08-29,Subidas,Denis Suárez,MC,Alavés,2548753,+8627,+0.3
2026-08-29,Bajadas,C. Rivero,PT,Valencia,448376,-1753,-0.4
2026-08-29,Bajadas,Iñigo,DF,Racing,601252,-8123,-1.3
2026-08-29,Bajadas,D. Villares,MC,Deportivo,1887010,-31170,-1.6
2026-08-29,Bajadas,Iñigo Perez,DT,Villarreal,1544078,-47407,-3.0
2026-08-29,Bajadas,Ionut Radu,PT,Celta,35471662,-90430,-0.3
2026-08-29,Bajadas,Guido Rodríguez,MC,Valencia,25156951,-217293,-0.9
2026-08-29,Bajadas,Marcos Alonso,DF,Celta,29396494,-570017,-1.9
