fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-21,Subidas,1Raphinha,DL,Barcelona,148001131,+2992897,+2.1
2026-09-21,Subidas,2Adeyemi,DL,Barcelona,61174206,+2613323,+4.5
2026-09-21,Subidas,3Lamine Yamal,DL,Barcelona,149715896,+2289334,+1.6
2026-09-21,Subidas,4Arda Güler,MC,Real Madrid,101172886,+1840588,+1.9
2026-09-21,Subidas,5Camello,DL,Rayo Vallecano,24733872,+1767749,+7.7
2026-09-21,Subidas,6Grimaldo,DF,Atlético,38533314,+1726540,+4.7
2026-09-21,Subidas,7Xavi Espart,DF,Barcelona,38675104,+1525272,+4.1
2026-09-21,Subidas,8Natan,DF,Real Betis,35585516,+1513021,+4.4
2026-09-21,Subidas,9J. David,DL,Atlético,35530354,+1427320,+4.2
2026-09-21,Subidas,10Mbappé,DL,Real Madrid,149163483,+1359429,+0.9
2026-09-21,Subidas,11Á. Valles,PT,Real Betis,55424685,+1356687,+2.5
2026-09-21,Subidas,12Kang-In Lee,MC,Atlético,64598470,+1318957,+2.1
2026-09-21,Subidas,13Cuti Romero,DF,Atlético,36124412,+1239013,+3.6
2026-09-21,Subidas,14Marcos Llorente,DF,Atlético,44338795,+1175455,+2.7
2026-09-21,Subidas,15Roberto,DL,Espanyol,39493494,+1147359,+3.0
2026-09-21,Subidas,16Rodri,MC,Barcelona,69921187,+1073897,+1.6
2026-09-21,Subidas,17Fer Niño,DL,Elche CF,14435452,+1066963,+8.0
2026-09-21,Subidas,18Ez Abde,DL,Real Betis,30867534,+1048159,+3.5
2026-09-21,Subidas,19Koski,DF,Alavés,15603252,+996244,+6.8
2026-09-21,Subidas,20Aubameyang,DL,Deportivo,103839395,+990350,+1.0
2026-09-21,Subidas,Diomande,DL,Real Madrid,51678153,+988543,+2.0
2026-09-21,Subidas,Antony,DL,Real Betis,58207451,+859214,+1.5
2026-09-21,Subidas,Ángel Pérez,DL,Alavés,25295671,+854576,+3.5
2026-09-21,Subidas,Y. Zabiri,DL,Racing,16986795,+848284,+5.3
2026-09-21,Subidas,Álex Baena,MC,Atlético,64874440,+832215,+1.3
2026-09-21,Subidas,M. Román,MC,Celta,13913152,+731095,+5.5
2026-09-21,Subidas,Cancelo,DF,Barcelona,30480051,+708649,+2.4
2026-09-21,Subidas,Agirrezabala,PT,Racing,23120623,+701030,+3.1
2026-09-21,Subidas,Navarro,MC,Athletic Club,10442325,+655745,+6.7
2026-09-21,Subidas,Moleiro,MC,Villarreal,38997829,+634587,+1.7
2026-09-21,Subidas,Juan Iglesias,DF,Sevilla,16451976,+613630,+3.9
2026-09-21,Subidas,Miguel Sierra,DL,Sevilla,7337610,+574859,+8.5
2026-09-21,Subidas,Yoel Lago,DF,Celta,7498372,+571619,+8.3
2026-09-21,Subidas,Sivera,PT,Alavés,42047083,+521982,+1.3
2026-09-21,Subidas,Oblak,PT,Atlético,46536325,+520331,+1.1
2026-09-21,Subidas,Ilaix Moriba,MC,Celta,8643985,+511423,+6.3
2026-09-21,Subidas,Fofana,MC,Sevilla,15700491,+510284,+3.4
2026-09-21,Subidas,Mariano,DL,Alavés,20680401,+467633,+2.3
2026-09-21,Subidas,Lucas Boyé,DL,Alavés,31067586,+465272,+1.5
2026-09-21,Subidas,Gueye,MC,Villarreal,33717705,+463763,+1.4
2026-09-21,Subidas,Jonny Otto,DF,Alavés,14961566,+452926,+3.1
2026-09-21,Subidas,Ionut Radu,PT,Celta,42073621,+436476,+1.0
2026-09-21,Subidas,Djene,DF,Getafe,17756259,+429889,+2.5
2026-09-21,Subidas,Agoumé,MC,Sevilla,12118495,+416891,+3.6
2026-09-21,Subidas,Vlachodimos,PT,Sevilla,31393229,+399341,+1.3
2026-09-21,Subidas,Giménez,DF,Deportivo,11153868,+394274,+3.7
2026-09-21,Subidas,A. Castrín,DF,Sevilla,6317578,+372428,+6.3
2026-09-21,Subidas,Ibañez,MC,Alavés,12328560,+358979,+3.0
2026-09-21,Subidas,Paredes,DF,Athletic Club,13069909,+348011,+2.7
2026-09-21,Subidas,Yuri,DF,Athletic Club,15516661,+309653,+2.0
2026-09-21,Subidas,Bellingham,MC,Real Madrid,121926606,+304727,+0.3
2026-09-21,Subidas,Marc Bernal,MC,Barcelona,27378395,+303758,+1.1
2026-09-21,Subidas,Unai Lopez,MC,Rayo Vallecano,16349416,+286301,+1.8
2026-09-21,Subidas,Deossa,MC,Real Betis,3834709,+285231,+8.0
2026-09-21,Subidas,Kike Salas,DF,Sevilla,10964962,+280228,+2.6
2026-09-21,Subidas,Riquelme,MC,Real Betis,19195175,+271394,+1.4
2026-09-21,Subidas,Suazo,DF,Sevilla,6218377,+271306,+4.6
2026-09-21,Subidas,Marc Roca,MC,Real Betis,15201156,+267437,+1.8
2026-09-21,Subidas,David Soria,PT,Getafe,36339208,+261767,+0.7
2026-09-21,Subidas,Sucic,MC,Real Sociedad,12181318,+243922,+2.0
2026-09-21,Subidas,Pepelu,MC,Valencia,11231648,+243901,+2.2
2026-09-21,Subidas,Le Normand,DF,Atlético,10401506,+237153,+2.3
2026-09-21,Subidas,Ferran Jutglà,DL,Celta,9242941,+236230,+2.6
2026-09-21,Subidas,Zaid Romero,DF,Getafe,25089479,+235256,+0.9
2026-09-21,Subidas,Dimitrievski,PT,Valencia,21554478,+217486,+1.0
2026-09-21,Subidas,Laporte,DF,Athletic Club,41970614,+213900,+0.5
2026-09-21,Subidas,Ayoze,DL,Villarreal,15455259,+199154,+1.3
2026-09-21,Subidas,Nico Williams,DL,Athletic Club,56785761,+191039,+0.3
2026-09-21,Subidas,A. Herrero,PT,Málaga,18283776,+181741,+1.0
2026-09-21,Subidas,T. Morente,DL,Elche CF,2917124,+168400,+6.1
2026-09-21,Subidas,H. González,MC,Celta,1921844,+160781,+9.1
2026-09-21,Subidas,Germán V.,MC,Elche CF,13040820,+158095,+1.2
2026-09-21,Subidas,Gulácsi,PT,Villarreal,3729517,+156582,+4.4
2026-09-21,Subidas,Budimir,DL,Osasuna,60291587,+139662,+0.2
2026-09-21,Subidas,Luismi Cruz,DL,Deportivo,10574353,+131369,+1.3
2026-09-21,Subidas,Javi Guerra,MC,Valencia,20070424,+131013,+0.7
2026-09-21,Subidas,M. Dituro,PT,Elche CF,9542645,+121010,+1.3
2026-09-21,Subidas,De Galarreta,MC,Athletic Club,16725142,+118417,+0.7
2026-09-21,Subidas,Renato Veiga,DF,Villarreal,23030142,+112149,+0.5
2026-09-21,Subidas,Olmo,MC,Barcelona,47975333,+104965,+0.2
2026-09-21,Subidas,Gerard,DL,Villarreal,38913942,+101441,+0.3
2026-09-21,Subidas,Johnny,MC,Atlético,3071870,+98680,+3.3
2026-09-21,Subidas,Leo Román,PT,Deportivo,36579991,+96175,+0.3
2026-09-21,Subidas,R. Brugué,DL,Levante,5422025,+91705,+1.7
2026-09-21,Subidas,Giuliano,DL,Atlético,38200398,+91251,+0.2
2026-09-21,Subidas,Hugo Alvarez,MC,Celta,1874544,+90158,+5.1
2026-09-21,Subidas,Iñaki Williams,DL,Athletic Club,36758277,+87571,+0.2
2026-09-21,Subidas,R. Terrats,MC,Getafe,9005009,+84149,+0.9
2026-09-21,Subidas,Cepeda,DL,Elche CF,1424578,+83599,+6.2
2026-09-21,Subidas,M. Casadó,MC,Deportivo,6837353,+83173,+1.2
