fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-22,Subidas,Raphinha,DL,Barcelona,151198832,+3197701,+2.2
2026-09-22,Subidas,Lamine Yamal,DL,Barcelona,152734668,+3018772,+2.0
2026-09-22,Subidas,Adeyemi,DL,Barcelona,63692642,+2518436,+4.1
2026-09-22,Subidas,Grimaldo,DF,Atlético,40752320,+2219006,+5.8
2026-09-22,Subidas,Camello,DL,Rayo Vallecano,26580573,+1846701,+7.5
2026-09-22,Subidas,J. David,DL,Atlético,37371679,+1841325,+5.2
2026-09-22,Subidas,Moleiro,MC,Villarreal,40725586,+1727757,+4.4
2026-09-22,Subidas,Natan,DF,Real Betis,37197699,+1612183,+4.5
2026-09-22,Subidas,Cuti Romero,DF,Atlético,37599347,+1474935,+4.1
2026-09-22,Subidas,Á. Valles,PT,Real Betis,56873373,+1448688,+2.6
2026-09-22,Subidas,Rodri,MC,Barcelona,71346854,+1425667,+2.0
2026-09-22,Subidas,Kang-In Lee,MC,Atlético,66023875,+1425405,+2.2
2026-09-22,Subidas,Arda Güler,MC,Real Madrid,102577736,+1404850,+1.4
2026-09-22,Subidas,Fer Niño,DL,Elche CF,15561636,+1126184,+7.8
2026-09-22,Subidas,Ez Abde,DL,Real Betis,31975609,+1108075,+3.6
2026-09-22,Subidas,Koski,DF,Alavés,16700958,+1097706,+7.0
2026-09-22,Subidas,Roberto,DL,Espanyol,40585499,+1092005,+2.8
2026-09-22,Subidas,Mbappé,DL,Real Madrid,150253225,+1089742,+0.7
2026-09-22,Subidas,Álex Baena,MC,Atlético,65903278,+1028838,+1.6
2026-09-22,Subidas,Xavi Espart,DF,Barcelona,39698094,+1022990,+2.6
2026-09-22,Subidas,Marcos Llorente,DF,Atlético,45308020,+969225,+2.2
2026-09-22,Subidas,Giuliano,DL,Atlético,39144195,+943797,+2.5
2026-09-22,Subidas,Cancelo,DF,Barcelona,31346620,+866569,+2.8
2026-09-22,Subidas,Diomande,DL,Real Madrid,52533461,+855308,+1.7
2026-09-22,Subidas,M. Román,MC,Celta,14739550,+826398,+5.9
2026-09-22,Subidas,Zaid Romero,DF,Getafe,25911984,+822505,+3.3
2026-09-22,Subidas,Ángel Pérez,DL,Alavés,26079401,+783730,+3.1
2026-09-22,Subidas,Y. Zabiri,DL,Racing,17749569,+762774,+4.5
2026-09-22,Subidas,Sivera,PT,Alavés,42784525,+737442,+1.8
2026-09-22,Subidas,Fofana,MC,Sevilla,16378985,+678494,+4.3
2026-09-22,Subidas,Navarro,MC,Athletic Club,11116656,+674331,+6.5
2026-09-22,Subidas,Djene,DF,Getafe,18371671,+615412,+3.5
2026-09-22,Subidas,Ilaix Moriba,MC,Celta,9258586,+614601,+7.1
2026-09-22,Subidas,Juan Iglesias,DF,Sevilla,17061353,+609377,+3.7
2026-09-22,Subidas,Ayoze,DL,Villarreal,16062168,+606909,+3.9
2026-09-22,Subidas,Yoel Lago,DF,Celta,8081540,+583168,+7.8
2026-09-22,Subidas,Sucic,MC,Real Sociedad,12763861,+582543,+4.8
2026-09-22,Subidas,Miguel Sierra,DL,Sevilla,7914060,+576450,+7.9
2026-09-22,Subidas,Antony,DL,Real Betis,58750739,+543288,+0.9
2026-09-22,Subidas,Oblak,PT,Atlético,47078040,+541715,+1.2
2026-09-22,Subidas,Agirrezabala,PT,Racing,23651474,+530851,+2.3
2026-09-22,Subidas,Jonny Otto,DF,Alavés,15491591,+530025,+3.5
2026-09-22,Subidas,Giménez,DF,Deportivo,11681396,+527528,+4.7
2026-09-22,Subidas,David Soria,PT,Getafe,36864584,+525376,+1.4
2026-09-22,Subidas,Ionut Radu,PT,Celta,42581720,+508099,+1.2
2026-09-22,Subidas,Laporte,DF,Athletic Club,42475241,+504627,+1.2
2026-09-22,Subidas,Vlachodimos,PT,Sevilla,31893856,+500627,+1.6
2026-09-22,Subidas,C. Soler,MC,Real Sociedad,30359265,+486536,+1.6
2026-09-22,Subidas,Paredes,DF,Athletic Club,13555656,+485747,+3.7
2026-09-22,Subidas,Marc Roca,MC,Real Betis,15672674,+471518,+3.1
2026-09-22,Subidas,Lucas Boyé,DL,Alavés,31534128,+466542,+1.5
2026-09-22,Subidas,R. Terrats,MC,Getafe,9460590,+455581,+5.1
2026-09-22,Subidas,Yuri,DF,Athletic Club,15901862,+385201,+2.5
2026-09-22,Subidas,Deossa,MC,Real Betis,4214829,+380120,+9.9
2026-09-22,Subidas,Aubameyang,DL,Deportivo,104217686,+378291,+0.4
2026-09-22,Subidas,Ibañez,MC,Alavés,12706808,+378248,+3.1
2026-09-22,Subidas,Nico Williams,DL,Athletic Club,57153969,+368208,+0.6
2026-09-22,Subidas,Renato Veiga,DF,Villarreal,23389566,+359424,+1.6
2026-09-22,Subidas,Unai Lopez,MC,Rayo Vallecano,16696624,+347208,+2.1
2026-09-22,Subidas,Mariano,DL,Alavés,21016474,+336073,+1.6
2026-09-22,Subidas,A. Castrín,DF,Sevilla,6652182,+334604,+5.3
2026-09-22,Subidas,Agoumé,MC,Sevilla,12445863,+327368,+2.7
2026-09-22,Subidas,Kike Salas,DF,Sevilla,11289634,+324672,+3.0
2026-09-22,Subidas,A. Herrero,PT,Málaga,18567427,+283651,+1.6
2026-09-22,Subidas,Gueye,MC,Villarreal,33997460,+279755,+0.8
2026-09-22,Subidas,Mario Soriano,MC,Deportivo,29040269,+279090,+1.0
2026-09-22,Subidas,Pepelu,MC,Valencia,11495710,+264062,+2.4
2026-09-22,Subidas,Hancko,DF,Atlético,39471375,+243917,+0.6
2026-09-22,Subidas,Suazo,DF,Sevilla,6459027,+240650,+3.9
2026-09-22,Subidas,De Galarreta,MC,Athletic Club,16947513,+222371,+1.3
2026-09-22,Subidas,Ferran Jutglà,DL,Celta,9463784,+220843,+2.4
2026-09-22,Subidas,Gulácsi,PT,Villarreal,3930702,+201185,+5.4
2026-09-22,Subidas,Marc Bernal,MC,Barcelona,27574437,+196042,+0.7
2026-09-22,Subidas,I. Akhomach,DL,Villarreal,2604879,+194990,+8.1
2026-09-22,Subidas,H. González,MC,Celta,2104249,+182405,+9.5
2026-09-22,Subidas,Bellerín,DF,Real Betis,17476502,+166562,+1.0
2026-09-22,Subidas,Johnny,MC,Atlético,3227176,+155306,+5.1
2026-09-22,Subidas,Budimir,DL,Osasuna,60445925,+154338,+0.3
2026-09-22,Subidas,Luismi Cruz,DL,Deportivo,10726657,+152304,+1.4
2026-09-22,Subidas,Germán V.,MC,Elche CF,13184424,+143604,+1.1
2026-09-22,Subidas,Rüdiger,DF,Real Madrid,19075509,+138953,+0.7
2026-09-22,Subidas,Olmo,MC,Barcelona,48113950,+138617,+0.3
2026-09-22,Subidas,T. Morente,DL,Elche CF,3055493,+138369,+4.7
2026-09-22,Subidas,Cucho,DL,Real Betis,33981128,+134227,+0.4
2026-09-22,Subidas,Valentín Gómez,DF,Real Betis,1883630,+118062,+6.7
2026-09-22,Subidas,Hugo Alvarez,MC,Celta,1978212,+103668,+5.5
2026-09-22,Subidas,Quagliata,DF,Deportivo,4135511,+100295,+2.5
2026-09-22,Subidas,Mojica,DF,Getafe,14565114,+98334,+0.7
2026-09-22,Subidas,M. Dituro,PT,Elche CF,9633918,+91273,+1.0
2026-09-22,Subidas,Satriano,DL,Getafe,18445622,+89740,+0.5
2026-09-22,Subidas,Freeman,DF,Villarreal,1439808,+81646,+6.0
2026-09-22,Subidas,Iván Azón,DL,Getafe,4041231,+81607,+2.1
2026-09-22,Subidas,Le Normand,DF,Atlético,10482468,+80962,+0.8
2026-09-22,Subidas,Cepeda,DL,Elche CF,1502415,+77837,+5.5
2026-09-22,Subidas,R. Brugué,DL,Levante,5495353,+73328,+1.4
2026-09-22,Subidas,Dimitrievski,PT,Valencia,21627518,+73040,+0.3
2026-09-22,Subidas,I. Romero,DL,Levante,6212930,+69953,+1.1
2026-09-22,Subidas,Recio,DF,Málaga,2375096,+68453,+3.0
2026-09-22,Subidas,Livakovic,PT,Barcelona,2547081,+63613,+2.6
2026-09-22,Subidas,Barrenetxea,MC,Real Sociedad,20236606,+58691,+0.3
2026-09-22,Subidas,Dotor,MC,Málaga,4926383,+46023,+0.9
2026-09-22,Subidas,Pablo Durán,DL,Celta,740959,+45095,+6.5
2026-09-22,Subidas,Álvaro Núñez,DF,Celta,2867289,+45028,+1.6
