fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-24,Subidas,16Pathé I. Ciss,MC,Rayo Vallecano,16537569,+786681,+5.0
2026-08-24,Subidas,Marcos Alonso,DF,Celta,27712836,+464510,+1.7
2026-08-24,Subidas,Foyth,DF,Villarreal,15133852,+305559,+2.1
2026-08-24,Subidas,Guido Rodríguez,MC,Valencia,23542914,+302522,+1.3
2026-08-24,Subidas,Isaac,DL,Sevilla,5969986,+235834,+4.1
2026-08-24,Subidas,Camello,DL,Rayo Vallecano,3477128,+172908,+5.2
2026-08-24,Bajadas,Rodri,MC,Barcelona,75877322,-698,0.0
2026-08-24,Bajadas,C. Rivero,PT,Valencia,463167,-1550,-0.3
2026-08-24,Bajadas,Alonso,DL,Rayo Vallecano,516103,-3756,-0.7
2026-08-24,Bajadas,Iñigo,DF,Racing,650659,-9362,-1.4
2026-08-24,Bajadas,C. Puga,DF,Málaga,4949387,-23033,-0.5
2026-08-24,Bajadas,Marcos,DL,Espanyol,1141965,-29833,-2.5
2026-08-24,Bajadas,D. Villares,MC,Deportivo,2081170,-51578,-2.4
2026-08-24,Bajadas,Iñigo Perez,DT,Villarreal,1804399,-54260,-2.9
2026-08-24,Bajadas,Ionut Radu,PT,Celta,35902314,-64668,-0.2
2026-08-24,Bajadas,Javi Guerra,MC,Valencia,24626385,-109945,-0.4
