fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-17,Subidas,Vlachodimos,PT,Sevilla,30032480,+227072,+0.8
2026-09-17,Bajadas,Zaid Romero,DF,Getafe,25122809,-462730,-1.8
2026-09-17,Bajadas,D. Villares,MC,Deportivo,1179594,-28579,-2.4
2026-09-17,Subidas,A. Rebbach,DL,Alavés,5173068,+596,0.0
2026-09-17,Bajadas,Iñigo Perez,DT,Villarreal,946541,-18868,-2.0
2026-09-17,Bajadas,Amatucci,MC,Deportivo,18004485,-122479,-0.7
2026-09-17,Subidas,M. Román,MC,Celta,12247860,+335972,+2.8
2026-09-17,Bajadas,Gudelj,MC,Getafe,6245201,-32797,-0.5
2026-09-17,Bajadas,Blanco,MC,Alavés,19985507,-231738,-1.1
2026-09-17,Bajadas,Claudio Giraldez,DT,Celta,949456,-18990,-2.0
2026-09-17,Subidas,Luismi Cruz,DL,Deportivo,9742563,+262429,+2.8
2026-09-17,Bajadas,Iñigo,DF,Racing,512445,-781,-0.2
