fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-18,Subidas,1Raphinha,DL,Barcelona,88386298,+1622137,+1.9
2026-08-18,Subidas,2Pepe,DL,Villarreal,53090886,+1555936,+3.0
2026-08-18,Subidas,3Fermín,MC,Barcelona,68099073,+1262819,+1.9
2026-08-18,Subidas,4Bernardo Silva,MC,Real Madrid,56916772,+1167224,+2.1
2026-08-18,Subidas,5Aubameyang,DL,Deportivo,34739731,+1037185,+3.1
2026-08-18,Subidas,6Bellingham,MC,Real Madrid,90697614,+1008777,+1.1
2026-08-18,Subidas,7Arda Güler,MC,Real Madrid,54547883,+909448,+1.7
2026-08-18,Subidas,8Pedri,MC,Barcelona,90239837,+905386,+1.0
2026-08-18,Subidas,9Huijsen,DF,Real Madrid,34050589,+898400,+2.7
2026-08-18,Subidas,10Valverde,MC,Real Madrid,70389711,+760665,+1.1
2026-08-18,Subidas,11Gueye,MC,Villarreal,50145743,+718332,+1.5
2026-08-18,Subidas,12Joan García,PT,Barcelona,70140827,+705121,+1.0
2026-08-18,Subidas,13Gerard Martín,DF,Barcelona,36937205,+604521,+1.7
2026-08-18,Subidas,14Tenaglia,DF,Alavés,15621725,+601261,+4.0
2026-08-18,Subidas,15Antony,DL,Real Betis,59739142,+599933,+1.0
2026-08-18,Subidas,16Courtois,PT,Real Madrid,62367258,+583602,+0.9
2026-08-18,Subidas,17Sivera,PT,Alavés,32612959,+558640,+1.7
2026-08-18,Subidas,18Julián Alvarez,DL,Atlético,71437932,+545278,+0.8
2026-08-18,Subidas,19Álvaro García,MC,Rayo Vallecano,19244529,+535680,+2.9
2026-08-18,Subidas,20Mikautadze,DL,Villarreal,63554487,+527335,+0.8
2026-08-18,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,12799987,+518769,+4.2
2026-08-18,Subidas,Roberto,DL,Espanyol,7825372,+510824,+7.0
2026-08-18,Subidas,Andrés Martín,DL,Racing,19454362,+490534,+2.6
2026-08-18,Subidas,Isi,DL,Rayo Vallecano,20197802,+490071,+2.5
2026-08-18,Subidas,Dmitrovic,PT,Espanyol,38087702,+484192,+1.3
2026-08-18,Subidas,David Soria,PT,Getafe,20912434,+454755,+2.2
2026-08-18,Subidas,Guruzeta,DL,Athletic Club,14430504,+425866,+3.0
2026-08-18,Subidas,Vlachodimos,PT,Sevilla,19112207,+416314,+2.2
2026-08-18,Subidas,Edu Expósito,MC,Espanyol,30154724,+401944,+1.4
2026-08-18,Subidas,Mario Soriano,MC,Deportivo,27222428,+386617,+1.4
2026-08-18,Subidas,Rüdiger,DF,Real Madrid,28675279,+379783,+1.3
2026-08-18,Subidas,Kubo,MC,Real Sociedad,24920419,+363206,+1.5
2026-08-18,Subidas,El Hilali,DF,Espanyol,9426210,+353551,+3.9
2026-08-18,Subidas,G. Puerta,MC,Racing,13291657,+337179,+2.6
2026-08-18,Subidas,Leo Román,PT,Deportivo,37537596,+334807,+0.9
2026-08-18,Subidas,Foyth,DF,Villarreal,12898244,+331746,+2.6
2026-08-18,Subidas,Hancko,DF,Atlético,39290495,+328046,+0.8
