fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-26,Subidas,Lamine Yamal,DL,Barcelona,165406817,+3330489,+2.1
2026-09-26,Subidas,Raphinha,DL,Barcelona,164251884,+3313268,+2.1
2026-09-26,Subidas,Adeyemi,DL,Barcelona,72911941,+2295879,+3.3
2026-09-26,Subidas,Grimaldo,DF,Atlético,50174528,+2221145,+4.6
2026-09-26,Subidas,Moleiro,MC,Villarreal,49195764,+2093919,+4.4
2026-09-26,Subidas,Mbappé,DL,Real Madrid,157412955,+2041535,+1.3
2026-09-26,Subidas,Camello,DL,Rayo Vallecano,34040217,+1972148,+6.1
2026-09-26,Subidas,Kang-In Lee,MC,Atlético,73286439,+1932768,+2.7
2026-09-26,Subidas,J. David,DL,Atlético,45332157,+1924732,+4.4
2026-09-26,Subidas,Rodri,MC,Barcelona,76959587,+1513002,+2.0
2026-09-26,Subidas,Natan,DF,Real Betis,43692795,+1472865,+3.5
2026-09-26,Subidas,Cuti Romero,DF,Atlético,43821560,+1468153,+3.5
2026-09-26,Subidas,Álex Baena,MC,Atlético,71523289,+1447615,+2.1
2026-09-26,Subidas,Ez Abde,DL,Real Betis,36914743,+1264969,+3.5
2026-09-26,Subidas,Á. Valles,PT,Real Betis,62935088,+1260284,+2.0
2026-09-26,Subidas,Fer Niño,DL,Elche CF,20196845,+1224831,+6.5
2026-09-26,Subidas,Giuliano,DL,Atlético,44155094,+1196704,+2.8
2026-09-26,Subidas,Diomande,DL,Real Madrid,57038874,+1163259,+2.1
2026-09-26,Subidas,Koski,DF,Alavés,20873650,+1077124,+5.4
2026-09-26,Subidas,Zaid Romero,DF,Getafe,29749066,+1024097,+3.6
2026-09-26,Subidas,Roberto,DL,Espanyol,44810028,+1002263,+2.3
2026-09-26,Subidas,Marcos Llorente,DF,Atlético,49466136,+991736,+2.0
2026-09-26,Subidas,C. Soler,MC,Real Sociedad,34307322,+978114,+2.9
2026-09-26,Subidas,Arda Güler,MC,Real Madrid,106898977,+956886,+0.9
2026-09-26,Subidas,M. Román,MC,Celta,18138929,+858965,+5.0
2026-09-26,Subidas,Laporte,DF,Athletic Club,45814123,+815104,+1.8
2026-09-26,Subidas,Ángel Pérez,DL,Alavés,29087610,+811004,+2.9
2026-09-26,Subidas,Y. Zabiri,DL,Racing,20769250,+752442,+3.8
2026-09-26,Subidas,Cancelo,DF,Barcelona,34647677,+713310,+2.1
2026-09-26,Subidas,Sivera,PT,Alavés,45645815,+703309,+1.6
2026-09-26,Subidas,Antony,DL,Real Betis,61372526,+675325,+1.1
2026-09-26,Subidas,Nico Williams,DL,Athletic Club,59612614,+669492,+1.1
2026-09-26,Subidas,Fofana,MC,Sevilla,19053959,+666618,+3.6
2026-09-26,Subidas,Hancko,DF,Atlético,41723044,+657889,+1.6
2026-09-26,Subidas,Navarro,MC,Athletic Club,13884146,+650890,+4.9
2026-09-26,Subidas,Sucic,MC,Real Sociedad,15306972,+643466,+4.4
2026-09-26,Subidas,Budimir,DL,Osasuna,62373514,+631481,+1.0
2026-09-26,Subidas,Ilaix Moriba,MC,Celta,11761042,+626629,+5.6
2026-09-26,Subidas,Ayoze,DL,Villarreal,18669424,+604115,+3.3
2026-09-26,Subidas,Xavi Espart,DF,Barcelona,42721781,+567900,+1.3
2026-09-26,Subidas,Ionut Radu,PT,Celta,45060185,+561543,+1.3
2026-09-26,Subidas,Cucho,DL,Real Betis,35707254,+558546,+1.6
2026-09-26,Subidas,Juan Iglesias,DF,Sevilla,19395462,+537780,+2.9
2026-09-26,Subidas,Oblak,PT,Atlético,49384239,+533237,+1.1
2026-09-26,Subidas,Mario Soriano,MC,Deportivo,31413877,+529802,+1.7
2026-09-26,Subidas,Miguel Sierra,DL,Sevilla,9944798,+508701,+5.4
2026-09-26,Subidas,Yoel Lago,DF,Celta,10303231,+499189,+5.1
2026-09-26,Subidas,Djene,DF,Getafe,20666786,+488343,+2.4
2026-09-26,Subidas,Giménez,DF,Deportivo,13713624,+482859,+3.6
2026-09-26,Subidas,R. Terrats,MC,Getafe,11500656,+482752,+4.4
2026-09-26,Subidas,David Soria,PT,Getafe,38874123,+451676,+1.2
2026-09-26,Subidas,Marc Roca,MC,Real Betis,17614010,+441692,+2.6
2026-09-26,Subidas,Renato Veiga,DF,Villarreal,25144002,+428631,+1.7
2026-09-26,Subidas,Lucas Boyé,DL,Alavés,33426139,+425655,+1.3
2026-09-26,Subidas,Deossa,MC,Real Betis,5903719,+417108,+7.6
2026-09-26,Subidas,Jonny Otto,DF,Alavés,17251506,+396922,+2.4
2026-09-26,Subidas,Paredes,DF,Athletic Club,15261554,+393749,+2.6
2026-09-26,Subidas,Rüdiger,DF,Real Madrid,20154794,+371167,+1.9
2026-09-26,Subidas,Barrenetxea,MC,Real Sociedad,21476381,+360260,+1.7
2026-09-26,Subidas,Agirrezabala,PT,Racing,25231585,+316489,+1.3
2026-09-26,Subidas,Yuri,DF,Athletic Club,17268797,+313136,+1.8
2026-09-26,Subidas,Agoumé,MC,Sevilla,13752479,+307636,+2.3
2026-09-26,Subidas,Unai Lopez,MC,Rayo Vallecano,17920415,+295691,+1.7
2026-09-26,Subidas,Pepelu,MC,Valencia,12833052,+288809,+2.3
2026-09-26,Subidas,A. Castrín,DF,Sevilla,7862355,+278281,+3.7
2026-09-26,Subidas,Ibañez,MC,Alavés,13934560,+270734,+2.0
2026-09-26,Subidas,A. Herrero,PT,Málaga,19703500,+244254,+1.3
2026-09-26,Subidas,Bellerín,DF,Real Betis,18445081,+242803,+1.3
2026-09-26,Subidas,El Hilali,DF,Espanyol,15662752,+227434,+1.5
2026-09-26,Subidas,I. Akhomach,DL,Villarreal,3531351,+225213,+6.8
2026-09-26,Subidas,Gulácsi,PT,Villarreal,4779067,+213524,+4.7
2026-09-26,Subidas,Suazo,DF,Sevilla,7221725,+187427,+2.7
2026-09-26,Subidas,Mariano,DL,Alavés,22039384,+180608,+0.8
2026-09-26,Subidas,H. González,MC,Celta,2776916,+169117,+6.5
2026-09-26,Subidas,De Galarreta,MC,Athletic Club,17598924,+145381,+0.8
2026-09-26,Subidas,Ferran Jutglà,DL,Celta,10147044,+143513,+1.4
2026-09-26,Subidas,Johnny,MC,Atlético,3828793,+138623,+3.8
2026-09-26,Subidas,Valentín Gómez,DF,Real Betis,2386629,+130075,+5.8
2026-09-26,Subidas,Luismi Cruz,DL,Deportivo,11318727,+126280,+1.1
2026-09-26,Subidas,Mojica,DF,Getafe,15080382,+125124,+0.8
2026-09-26,Subidas,T. Morente,DL,Elche CF,3522116,+112026,+3.3
2026-09-26,Subidas,Vlachodimos,PT,Sevilla,32792018,+95617,+0.3
2026-09-26,Subidas,Quagliata,DF,Deportivo,4524539,+89846,+2.0
2026-09-26,Subidas,Freeman,DF,Villarreal,1795147,+87216,+5.1
2026-09-26,Subidas,Hugo Alvarez,MC,Celta,2351296,+79257,+3.5
2026-09-26,Subidas,I. Romero,DL,Levante,6511826,+76865,+1.2
2026-09-26,Subidas,Danjuma,DL,Valencia,4829509,+75520,+1.6
2026-09-26,Subidas,Andrés Garcia,MC,Getafe,7769038,+66759,+0.9
2026-09-26,Subidas,Iván Azón,DL,Getafe,4306702,+60252,+1.4
2026-09-26,Subidas,Cepeda,DL,Elche CF,1734900,+50985,+3.0
2026-09-26,Subidas,Germán V.,MC,Elche CF,13440065,+43142,+0.3
2026-09-26,Subidas,Recio,DF,Málaga,2572537,+42128,+1.7
2026-09-26,Subidas,Ochieng,DL,Real Sociedad,1370085,+38889,+2.9
2026-09-26,Subidas,Livakovic,PT,Barcelona,2739717,+38293,+1.4
2026-09-26,Subidas,Pedrosa,DF,Rayo Vallecano,2723584,+37071,+1.4
2026-09-26,Subidas,Satriano,DL,Getafe,18734810,+36858,+0.2
2026-09-26,Subidas,Pablo Durán,DL,Celta,887728,+32582,+3.8
2026-09-26,Subidas,Mayol,MC,Valencia,870661,+27188,+3.2
2026-09-26,Subidas,M. Dituro,PT,Elche CF,9793101,+24479,+0.3
2026-09-26,Subidas,Aitor Fdez,PT,Osasuna,615420,+23372,+3.9
2026-09-26,Subidas,Dotor,MC,Málaga,5068952,+21700,+0.4
2026-09-26,Subidas,Kike Salas,DF,Sevilla,12137553,+19993,+0.2
2026-09-26,Subidas,R. Brugué,DL,Levante,5643444,+16689,+0.3
2026-09-26,Subidas,Marcos,DL,Espanyol,1416232,+13819,+1.0
2026-09-26,Subidas,Álvaro Núñez,DF,Celta,2963329,+12890,+0.4
2026-09-26,Subidas,Valentini,DF,Alavés,692925,+9181,+1.3
2026-09-26,Subidas,Revivo,DF,Elche CF,3628694,+8182,+0.2
2026-09-26,Subidas,Pastor,DF,Málaga,426727,+2689,+0.6
2026-09-26,Subidas,Carlos Lopez,PT,Málaga,428496,+2615,+0.6
2026-09-26,Subidas,Egiluz,DF,Athletic Club,433644,+2401,+0.6
2026-09-26,Subidas,Haitam,DL,Málaga,434548,+2363,+0.5
2026-09-26,Subidas,Maroan,DL,Athletic Club,439466,+2158,+0.5
2026-09-26,Subidas,Rubén S.,DF,Elche CF,441891,+2057,+0.5
2026-09-26,Subidas,Julio Díaz,DF,Sevilla,442578,+2029,+0.5
2026-09-26,Subidas,C. Rivero,PT,Valencia,447924,+1806,+0.4
