fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-04,Subidas,1Aubameyang,DL,Deportivo,69260960,+2050291,+3.1
2026-09-04,Subidas,2Gordon,DL,Barcelona,75559283,+1726158,+2.3
2026-09-04,Subidas,3Kang-In Lee,MC,Atlético,65923720,+1552220,+2.4
2026-09-04,Subidas,4Raphinha,DL,Barcelona,125676527,+1351593,+1.1
2026-09-04,Subidas,5Xavi Espart,DF,Barcelona,7757282,+1193336,+18.2
2026-09-04,Subidas,6Bellingham,MC,Real Madrid,114175779,+1073507,+0.9
2026-09-04,Subidas,7Álex Baena,MC,Atlético,64864389,+1007103,+1.6
2026-09-04,Subidas,8Marc Bernal,MC,Barcelona,14735635,+908690,+6.6
2026-09-04,Subidas,9Roberto,DL,Espanyol,21172780,+896358,+4.4
2026-09-04,Subidas,10Huijsen,DF,Real Madrid,50852291,+872223,+1.7
2026-09-04,Subidas,11Tenaglia,DF,Alavés,30186104,+852474,+2.9
2026-09-04,Subidas,12Riquelme,MC,Real Betis,12101910,+798776,+7.1
2026-09-04,Subidas,13Ryan,PT,Levante,20401188,+725509,+3.7
2026-09-04,Subidas,14Mbappé,DL,Real Madrid,138783075,+714075,+0.5
2026-09-04,Subidas,15Lamine Yamal,DL,Barcelona,127341350,+647842,+0.5
2026-09-04,Subidas,16Iñigo Vicente,DL,Racing,26827059,+640386,+2.4
2026-09-04,Subidas,17Fran García,DF,Real Betis,19163205,+634249,+3.4
2026-09-04,Subidas,18Adama Traoré,DL,Deportivo,14456382,+630787,+4.6
2026-09-04,Subidas,19Barrios,MC,Atlético,53241011,+626273,+1.2
2026-09-04,Subidas,20Catena,DF,Osasuna,35793560,+622477,+1.8
2026-09-04,Subidas,Arda Güler,MC,Real Madrid,77330626,+599320,+0.8
2026-09-04,Subidas,Mario Soriano,MC,Deportivo,28971328,+573062,+2.0
2026-09-04,Subidas,Dela,DF,Levante,14794395,+539080,+3.8
2026-09-04,Subidas,Lucas Boyé,DL,Alavés,15344569,+531163,+3.6
2026-09-04,Subidas,Trent,DF,Real Madrid,21817403,+524725,+2.5
2026-09-04,Subidas,David Soria,PT,Getafe,33171257,+522952,+1.6
2026-09-04,Subidas,Budimir,DL,Osasuna,52408214,+514550,+1.0
2026-09-04,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,20951262,+507137,+2.5
2026-09-04,Subidas,Vini Jr.,DL,Real Madrid,106026669,+501244,+0.5
2026-09-04,Subidas,Agirrezabala,PT,Racing,10408604,+498063,+5.0
2026-09-04,Subidas,Abel Bretones,DF,Osasuna,7766846,+493242,+6.8
2026-09-04,Subidas,Y. Zabiri,DL,Racing,6984497,+473838,+7.3
2026-09-04,Subidas,Javi Hernández,MC,Espanyol,13127388,+460795,+3.6
2026-09-04,Subidas,Koski,DF,Alavés,5193656,+457779,+9.7
2026-09-04,Subidas,Camello,DL,Rayo Vallecano,6082093,+446935,+7.9
2026-09-04,Subidas,Mariano,DL,Alavés,9235469,+428813,+4.9
2026-09-04,Subidas,Paredes,DF,Athletic Club,9575168,+428513,+4.7
2026-09-04,Subidas,Jonny Otto,DF,Alavés,10074043,+420472,+4.4
2026-09-04,Subidas,M. Román,MC,Celta,7933560,+398142,+5.3
2026-09-04,Subidas,Jon Martin,DF,Real Sociedad,25967134,+386147,+1.5
2026-09-04,Subidas,Ángel Pérez,DL,Alavés,10901642,+385933,+3.7
2026-09-04,Subidas,De Galarreta,MC,Athletic Club,11950050,+385781,+3.3
2026-09-04,Subidas,Dolan,DL,Espanyol,13536449,+384007,+2.9
2026-09-04,Subidas,Olasagasti,MC,Levante,5936981,+383938,+6.9
2026-09-04,Subidas,Gerard,DL,Villarreal,32046273,+370520,+1.2
2026-09-04,Subidas,Zaid Romero,DF,Getafe,31036440,+368605,+1.2
2026-09-04,Subidas,Adeyemi,DL,Barcelona,51381827,+361514,+0.7
2026-09-04,Subidas,M. Casadó,MC,Deportivo,2266832,+352253,+18.4
2026-09-04,Subidas,Berenguer,DL,Athletic Club,9266431,+333517,+3.7
2026-09-04,Subidas,Ionut Radu,PT,Celta,34972491,+328621,+0.9
2026-09-04,Subidas,Aramburu,DF,Real Sociedad,16944634,+322712,+1.9
2026-09-04,Subidas,Marc Roca,MC,Real Betis,8449079,+300632,+3.7
2026-09-04,Subidas,Bardeli,MC,Levante,4714023,+297540,+6.7
2026-09-04,Subidas,Nuñez,DF,Espanyol,9219553,+289597,+3.2
2026-09-04,Subidas,Amatucci,MC,Deportivo,16468845,+287260,+1.8
2026-09-04,Subidas,Fermín,MC,Barcelona,93480776,+282306,+0.3
2026-09-04,Subidas,R. Terrats,MC,Getafe,6274907,+281365,+4.7
2026-09-04,Subidas,Blanco,MC,Alavés,17602050,+274816,+1.6
2026-09-04,Subidas,Noubi,DF,Deportivo,13385424,+274129,+2.1
2026-09-04,Subidas,Ibañez,MC,Alavés,6604661,+271945,+4.3
2026-09-04,Subidas,Enes Ünal,DL,Getafe,18756205,+267587,+1.4
2026-09-04,Subidas,Djene,DF,Getafe,15212244,+262900,+1.8
2026-09-04,Subidas,Arguibide,DF,Osasuna,2044979,+259668,+14.5
2026-09-04,Subidas,Miguel Sierra,DL,Sevilla,2672932,+257566,+10.7
2026-09-04,Subidas,Giménez,DF,Deportivo,4015994,+256558,+6.8
2026-09-04,Subidas,Sucic,MC,Real Sociedad,5995641,+256227,+4.5
2026-09-04,Subidas,A. Herrero,PT,Málaga,11767786,+254829,+2.2
2026-09-04,Subidas,Marcos Alonso,DF,Celta,26711531,+252694,+1.0
2026-09-04,Subidas,Iñaki Williams,DL,Athletic Club,25746724,+251997,+1.0
2026-09-04,Subidas,Christensen,DF,Barcelona,6628886,+250230,+3.9
2026-09-04,Subidas,G. Villar,MC,Elche CF,10272028,+248025,+2.5
2026-09-04,Subidas,Mandi,DF,Levante,10412508,+246637,+2.4
2026-09-04,Subidas,Unai Lopez,MC,Rayo Vallecano,9531528,+237636,+2.6
2026-09-04,Subidas,Moi Gómez,MC,Osasuna,2956561,+227814,+8.3
2026-09-04,Subidas,Zubeldia,DF,Real Sociedad,8851048,+225627,+2.6
2026-09-04,Subidas,Sivera,PT,Alavés,41714005,+218306,+0.5
2026-09-04,Subidas,Oskarsson,DL,Real Sociedad,7401797,+206152,+2.9
2026-09-04,Subidas,R. Brugué,DL,Levante,2804674,+201485,+7.7
2026-09-04,Subidas,Pablo García,DL,Racing,3084621,+199310,+6.9
2026-09-04,Subidas,Dani Lorenzo,MC,Málaga,10885683,+199231,+1.9
2026-09-04,Subidas,Ejuke,DL,Sevilla,4252044,+195129,+4.8
2026-09-04,Subidas,Bartra,DF,Real Betis,33493210,+194982,+0.6
2026-09-04,Subidas,Yoel Lago,DF,Celta,1793010,+187040,+11.6
2026-09-04,Subidas,Yuri,DF,Athletic Club,10706450,+179839,+1.7
2026-09-04,Subidas,Turrientes,MC,Real Sociedad,5327548,+172250,+3.3
2026-09-04,Subidas,Cala,DL,Espanyol,6470443,+171572,+2.7
2026-09-04,Subidas,Moncayola,MC,Osasuna,7452600,+169727,+2.3
2026-09-04,Subidas,Sergio Herrera,PT,Osasuna,35995686,+165687,+0.5
2026-09-04,Subidas,Bright Ede,DF,Deportivo,4178003,+159869,+4.0
2026-09-04,Subidas,Vlachodimos,PT,Sevilla,27126563,+154677,+0.6
2026-09-04,Subidas,Mojica,DF,Getafe,16357187,+151123,+0.9
2026-09-04,Subidas,Álvaro García,MC,Rayo Vallecano,20028841,+149706,+0.8
2026-09-04,Subidas,Sergio Gómez,DF,Real Sociedad,14687510,+145900,+1.0
2026-09-04,Subidas,Navarro,MC,Athletic Club,2374256,+142846,+6.4
2026-09-04,Subidas,Iván Martín,MC,Racing,8417757,+139506,+1.7
2026-09-04,Subidas,Bil Nsongo,DL,Deportivo,6540157,+132987,+2.1
2026-09-04,Subidas,Mangala,MC,Getafe,12639649,+132285,+1.1
2026-09-04,Subidas,Camavinga,MC,Real Madrid,8120287,+131453,+1.6
2026-09-04,Subidas,El Hilali,DF,Espanyol,12727664,+123671,+1.0
2026-09-04,Subidas,Luismi Cruz,DL,Deportivo,6419364,+119268,+1.9
2026-09-04,Subidas,Marcos Llorente,DF,Atlético,44195137,+117544,+0.3
2026-09-04,Subidas,Rafita,DF,Málaga,6119267,+117454,+2.0
2026-09-04,Subidas,Gerenabarrena,MC,Athletic Club,1600215,+112958,+7.6
2026-09-04,Subidas,Robbie Ure,DL,Sevilla,12995049,+112428,+0.9
2026-09-04,Subidas,Hector Fort,DF,Real Sociedad,3182016,+101308,+3.3
2026-09-04,Subidas,Dimitrievski,PT,Valencia,20809126,+94081,+0.5
2026-09-04,Subidas,Carreira,DF,Celta,6155643,+87304,+1.4
2026-09-04,Subidas,Gerard Martín,DF,Barcelona,48436722,+84448,+0.2
2026-09-04,Subidas,Iker Muñoz,MC,Osasuna,1650468,+80030,+5.1
2026-09-04,Subidas,Nacho Perez,DF,Levante,1475817,+77129,+5.5
2026-09-04,Subidas,Oyarzabal,DL,Real Sociedad,60733261,+76924,+0.1
2026-09-04,Subidas,F. Bernal,MC,Real Betis,11805296,+72735,+0.6
2026-09-04,Subidas,Dotor,MC,Málaga,4626348,+71508,+1.6
2026-09-04,Subidas,A. Rebbach,DL,Alavés,5401608,+64940,+1.2
2026-09-04,Subidas,O. Rey,MC,Levante,1331935,+62341,+4.9
2026-09-04,Subidas,Iago Aspas,DL,Celta,6364320,+60011,+1.0
2026-09-04,Subidas,Álvaro Núñez,DF,Celta,2401421,+59569,+2.5
2026-09-04,Subidas,Pepelu,MC,Valencia,10044218,+59404,+0.6
2026-09-04,Subidas,M. Dituro,PT,Elche CF,9114620,+58697,+0.6
2026-09-04,Subidas,Harvey Elliott,MC,Valencia,15611505,+55518,+0.4
2026-09-04,Subidas,Agoumé,MC,Sevilla,7153734,+54789,+0.8
2026-09-04,Subidas,Gabriel Jesus,DL,Barcelona,26946996,+54237,+0.2
2026-09-04,Subidas,Einar,DF,Málaga,4616556,+53652,+1.2
2026-09-04,Subidas,Rubén García,MC,Osasuna,15613659,+53460,+0.3
2026-09-04,Subidas,Quagliata,DF,Deportivo,3164652,+52852,+1.7
2026-09-04,Subidas,D. Cárdenas,PT,Rayo Vallecano,1200999,+48831,+4.2
2026-09-04,Subidas,Pablo Ramón,DF,Racing,1526104,+47046,+3.2
2026-09-04,Subidas,Jorge Salinas,DF,Racing,7118696,+43624,+0.6
2026-09-04,Subidas,B. Sangare,DF,Elche CF,3960272,+43096,+1.1
2026-09-04,Subidas,Deossa,MC,Real Betis,2431324,+43036,+1.8
2026-09-04,Subidas,Manu Hernando,DF,Racing,2769299,+40750,+1.5
2026-09-04,Subidas,Remiro,PT,Real Sociedad,38755141,+39519,+0.1
2026-09-04,Subidas,Javi Rueda,DF,Celta,3539448,+36675,+1.0
2026-09-04,Subidas,Gudelj,MC,Getafe,6693911,+34554,+0.5
2026-09-04,Subidas,Francho,MC,Getafe,2887593,+33610,+1.2
2026-09-04,Subidas,Areso,DF,Athletic Club,2660718,+32222,+1.2
2026-09-04,Subidas,Denis Suárez,MC,Alavés,2599009,+30419,+1.2
2026-09-04,Subidas,A. Castrín,DF,Sevilla,3882326,+29744,+0.8
2026-09-04,Subidas,Youssef,DF,Alavés,803219,+28312,+3.7
2026-09-04,Subidas,Lemar,MC,Elche CF,3310411,+28057,+0.9
2026-09-04,Subidas,Kiko F.,DF,Getafe,2685742,+27863,+1.0
2026-09-04,Subidas,Peque,DL,Sevilla,2927068,+27748,+1.0
2026-09-04,Subidas,Recio,DF,Málaga,1106554,+26762,+2.5
2026-09-04,Subidas,Manu Sánchez,DF,Levante,4992205,+25378,+0.5
2026-09-04,Subidas,Herrera,MC,Real Sociedad,3596698,+24640,+0.7
2026-09-04,Subidas,Unai Simón,PT,Athletic Club,44991399,+22016,0.0
2026-09-04,Subidas,T. Morente,DL,Elche CF,1577414,+21452,+1.4
2026-09-04,Subidas,Raúl,DL,Osasuna,1640111,+19647,+1.2
2026-09-04,Subidas,Lookman,DL,Atlético,59260277,+17815,0.0
2026-09-04,Subidas,Valentín Gómez,DF,Real Betis,1816459,+11622,+0.6
2026-09-04,Subidas,Valverde,MC,Real Madrid,73791071,+11125,0.0
2026-09-04,Subidas,Óscar Valentín,MC,Rayo Vallecano,4065178,+10590,+0.3
2026-09-04,Subidas,Cepeda,DL,Elche CF,957094,+9370,+1.0
2026-09-04,Subidas,Andrés Garcia,MC,Getafe,8062168,+5923,+0.1
2026-09-04,Subidas,Johaneko,DF,Athletic Club,1189248,+4308,+0.4
2026-09-04,Subidas,R. Mendoza,MC,Atlético,1163957,+3935,+0.3
2026-09-04,Subidas,Ilaix Moriba,MC,Celta,6830270,+3279,0.0
2026-09-04,Subidas,Ugrinic,MC,Valencia,3741547,+3036,+0.1
2026-09-04,Subidas,Ximo Navarro,DF,Deportivo,4819036,+2201,0.0
2026-09-04,Subidas,Yeray,DF,Athletic Club,7129235,+578,0.0
2026-09-04,Subidas,Pastor,DF,Málaga,386666,+546,+0.1
2026-09-04,Subidas,Carlos Lopez,PT,Málaga,390835,+372,+0.1
2026-09-04,Subidas,Kike Barja,DL,Osasuna,1831389,+248,0.0
2026-09-04,Bajadas,Egiluz,DF,Athletic Club,402966,-133,0.0
2026-09-04,Bajadas,Haitam,DL,Málaga,405098,-222,-0.1
2026-09-04,Bajadas,Maroan,DL,Athletic Club,416688,-705,-0.2
2026-09-04,Bajadas,Rubén S.,DF,Elche CF,422409,-943,-0.2
2026-09-04,Bajadas,Julio Díaz,DF,Sevilla,424021,-1011,-0.2
2026-09-04,Bajadas,C. Rivero,PT,Valencia,436620,-1536,-0.4
2026-09-04,Bajadas,Tenés,DL,Valencia,441323,-1731,-0.4
2026-09-04,Bajadas,Nordin Al-Lal,DL,Elche CF,443797,-1835,-0.4
2026-09-04,Bajadas,Aitor Fdez,PT,Osasuna,455270,-2313,-0.5
