fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-17,Subidas,1Xavi Espart,DF,Barcelona,31368101,+2656402,+9.3
2026-09-17,Subidas,2Aubameyang,DL,Deportivo,99710579,+2233155,+2.3
2026-09-17,Subidas,3Arda Güler,MC,Real Madrid,93986239,+2232570,+2.4
2026-09-17,Subidas,4Roberto,DL,Espanyol,34299469,+1798338,+5.5
2026-09-17,Subidas,5Lamine Yamal,DL,Barcelona,142482537,+1655236,+1.2
2026-09-17,Subidas,6Raphinha,DL,Barcelona,139583711,+1435827,+1.0
2026-09-17,Subidas,7Camello,DL,Rayo Vallecano,18814649,+1371818,+7.9
2026-09-17,Subidas,8Ángel Pérez,DL,Alavés,21384347,+1138774,+5.6
2026-09-17,Subidas,9Adeyemi,DL,Barcelona,50869303,+1115620,+2.2
2026-09-17,Subidas,10Marc Bernal,MC,Barcelona,25486704,+1007218,+4.1
2026-09-17,Subidas,11Y. Zabiri,DL,Racing,13281864,+929086,+7.5
2026-09-17,Subidas,12Agirrezabala,PT,Racing,20089582,+926066,+4.8
2026-09-17,Subidas,13Grimaldo,DF,Atlético,32887913,+921099,+2.9
2026-09-17,Subidas,14Mbappé,DL,Real Madrid,144097898,+872564,+0.6
2026-09-17,Subidas,15Natan,DF,Real Betis,30920833,+857960,+2.9
2026-09-17,Subidas,16Lucas Boyé,DL,Alavés,28801098,+851455,+3.0
2026-09-17,Subidas,17Koski,DF,Alavés,12321256,+836282,+7.3
2026-09-17,Subidas,18Gerard,DL,Villarreal,37559134,+759578,+2.1
2026-09-17,Subidas,19Á. Valles,PT,Real Betis,51701559,+687992,+1.3
2026-09-17,Subidas,20Iñigo Vicente,DL,Racing,32930696,+682905,+2.1
2026-09-17,Subidas,A. Herrero,PT,Málaga,17162990,+669562,+4.1
2026-09-17,Subidas,Iñaki Williams,DL,Athletic Club,35487812,+603349,+1.7
2026-09-17,Subidas,Nico Williams,DL,Athletic Club,56168382,+579575,+1.0
