fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-16,Subidas,M. Román,MC,Celta,11911933,+330254,+2.9
2026-09-16,Subidas,Luismi Cruz,DL,Deportivo,9480169,+248672,+2.7
2026-09-16,Subidas,Vlachodimos,PT,Sevilla,29805883,+198721,+0.7
2026-09-16,Subidas,A. Rebbach,DL,Alavés,5172521,+38413,+0.7
2026-09-16,Subidas,Amatucci,MC,Deportivo,18127006,+20516,+0.1
2026-09-16,Subidas,Blanco,MC,Alavés,20217292,+4972,0.0
2026-09-16,Subidas,Gudelj,MC,Getafe,6278037,+3823,+0.1
2026-09-16,Bajadas,Iñigo,DF,Racing,513227,-3799,-0.7
2026-09-16,Bajadas,Iñigo Perez,DT,Villarreal,965410,-22640,-2.3
2026-09-16,Bajadas,Claudio Giraldez,DT,Celta,968447,-22766,-2.3
2026-09-16,Bajadas,D. Villares,MC,Deportivo,1208174,-31230,-2.5
2026-09-16,Bajadas,Zaid Romero,DF,Getafe,25585641,-409890,-1.6
