fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-13,Subidas,Ionut Radu,PT,Celta,39643612,+742194,+1.9
2026-09-13,Subidas,M. Román,MC,Celta,10916674,+372375,+3.5
2026-09-13,Subidas,Canales,MC,Racing,27611238,+235284,+0.9
2026-09-13,Subidas,Gerenabarrena,MC,Athletic Club,3244303,+225828,+7.5
2026-09-13,Subidas,Amatucci,MC,Deportivo,17993830,+126475,+0.7
2026-09-13,Subidas,C. Soler,MC,Real Sociedad,30937866,+80502,+0.3
2026-09-13,Subidas,Manu Sánchez,DF,Levante,5386939,+62105,+1.2
2026-09-13,Subidas,C. Rivero,PT,Valencia,439616,+3233,+0.7
2026-09-13,Bajadas,Iñigo Perez,DT,Villarreal,1033581,-21516,-2.0
2026-09-13,Bajadas,D. Villares,MC,Deportivo,1303663,-32769,-2.5
2026-09-13,Bajadas,A. Rebbach,DL,Alavés,5099709,-48900,-0.9
2026-09-13,Bajadas,C. Puga,DF,Málaga,3917759,-99608,-2.5
2026-09-13,Bajadas,Zaid Romero,DF,Getafe,27214554,-677658,-2.4
