fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-20,Subidas,Vlachodimos,PT,Sevilla,30993888,+404280,+1.3
2026-09-20,Subidas,Zaid Romero,DF,Getafe,24854223,+16100,+0.1
2026-09-20,Bajadas,D. Villares,MC,Deportivo,1095131,-25565,-2.3
2026-09-20,Bajadas,A. Rebbach,DL,Alavés,5164607,-23758,-0.5
2026-09-20,Bajadas,Iñigo Perez,DT,Villarreal,888939,-16974,-1.9
2026-09-20,Bajadas,Amatucci,MC,Deportivo,17470715,-243763,-1.4
2026-09-20,Subidas,Yoel Lago,DF,Celta,6926753,+376120,+5.7
2026-09-20,Bajadas,Gudelj,MC,Getafe,6073452,-120479,-1.9
2026-09-20,Bajadas,Blanco,MC,Alavés,19322034,-295071,-1.5
2026-09-20,Bajadas,Claudio Giraldez,DT,Celta,891520,-17081,-1.9
2026-09-20,Subidas,Luismi Cruz,DL,Deportivo,10442984,+226311,+2.2
2026-09-20,Subidas,Sucic,MC,Real Sociedad,11937396,+314494,+2.7
2026-09-20,Bajadas,Dumfries,DF,Real Madrid,30866878,-603469,-1.9
2026-09-20,Bajadas,Aihen,DF,Real Sociedad,682162,-8358,-1.2
