fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-09,Subidas,1Fermín,MC,Barcelona,101034439,+2835744,+2.9
2026-09-09,Subidas,2Aubameyang,DL,Deportivo,81643941,+2809561,+3.6
2026-09-09,Subidas,3Gordon,DL,Barcelona,83880467,+2080797,+2.5
2026-09-09,Subidas,4Budimir,DL,Osasuna,57442021,+1851712,+3.3
2026-09-09,Subidas,5Xavi Espart,DF,Barcelona,14022029,+1751957,+14.3
2026-09-09,Subidas,6Lamine Yamal,DL,Barcelona,132757723,+1621619,+1.2
2026-09-09,Subidas,7Raphinha,DL,Barcelona,132011081,+1442541,+1.1
2026-09-09,Subidas,8Lucas Boyé,DL,Alavés,19167335,+1429347,+8.1
2026-09-09,Subidas,9Pedri,MC,Barcelona,92205888,+1428323,+1.6
2026-09-09,Subidas,10Arda Güler,MC,Real Madrid,83972593,+1378959,+1.7
2026-09-09,Subidas,11O. Sancet,MC,Athletic Club,38543317,+1188198,+3.2
2026-09-09,Subidas,12Nico Williams,DL,Athletic Club,50333700,+1181941,+2.4
2026-09-09,Subidas,13Á. Valles,PT,Real Betis,47216162,+1137208,+2.5
2026-09-09,Subidas,14Iñaki Williams,DL,Athletic Club,29412202,+1094933,+3.9
2026-09-09,Subidas,15Fran García,DF,Real Betis,23742407,+1053293,+4.6
2026-09-09,Subidas,16Ryan,PT,Levante,23948585,+1023186,+4.5
2026-09-09,Subidas,17Mariano,DL,Alavés,12142906,+996487,+8.9
2026-09-09,Subidas,18Bellingham,MC,Real Madrid,117996816,+973950,+0.8
2026-09-09,Subidas,19Gerard Martín,DF,Barcelona,50254861,+967347,+2.0
2026-09-09,Subidas,20Ángel Pérez,DL,Alavés,13728340,+911370,+7.1
2026-09-09,Subidas,Camello,DL,Rayo Vallecano,9435159,+902801,+10.6
2026-09-09,Subidas,Huijsen,DF,Real Madrid,55236346,+840276,+1.5
2026-09-09,Subidas,Laporte,DF,Athletic Club,40678671,+801062,+2.0
2026-09-09,Subidas,Unai Simón,PT,Athletic Club,47600211,+778887,+1.7
2026-09-09,Subidas,Agirrezabala,PT,Racing,13339772,+764078,+6.1
2026-09-09,Subidas,Roberto,DL,Espanyol,24454629,+682396,+2.9
2026-09-09,Subidas,Marc Bernal,MC,Barcelona,17960814,+669746,+3.9
2026-09-09,Subidas,Dela,DF,Levante,16986969,+621840,+3.8
2026-09-09,Subidas,Unai Lopez,MC,Rayo Vallecano,11514034,+567809,+5.2
2026-09-09,Subidas,De Galarreta,MC,Athletic Club,13817451,+564384,+4.3
2026-09-09,Subidas,Ibañez,MC,Alavés,8130492,+553234,+7.3
2026-09-09,Subidas,Riquelme,MC,Real Betis,14361879,+545374,+3.9
2026-09-09,Subidas,Yuri,DF,Athletic Club,12365521,+544639,+4.6
2026-09-09,Subidas,Gerard,DL,Villarreal,34095953,+541861,+1.6
2026-09-09,Subidas,Ionut Radu,PT,Celta,37466184,+528428,+1.4
2026-09-09,Subidas,Giménez,DF,Deportivo,5670858,+490992,+9.5
2026-09-09,Subidas,Navarro,MC,Athletic Club,3966222,+488208,+14.0
2026-09-09,Subidas,Marc Roca,MC,Real Betis,10355367,+467851,+4.7
2026-09-09,Subidas,Barrios,MC,Atlético,55271212,+466474,+0.9
2026-09-09,Subidas,Koski,DF,Alavés,7165856,+460475,+6.9
2026-09-09,Subidas,Sucic,MC,Real Sociedad,7186951,+453616,+6.7
2026-09-09,Subidas,Blanco,MC,Alavés,18823671,+449206,+2.4
2026-09-09,Subidas,Pablo García,DL,Racing,4590522,+434548,+10.5
2026-09-09,Subidas,A. Herrero,PT,Málaga,13040477,+432067,+3.4
2026-09-09,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,22464045,+428625,+1.9
2026-09-09,Subidas,Bellerín,DF,Real Betis,15904944,+394115,+2.5
2026-09-09,Subidas,Mandi,DF,Levante,11401443,+389156,+3.5
2026-09-09,Subidas,Sivera,PT,Alavés,42896693,+385068,+0.9
2026-09-09,Subidas,Luismi Cruz,DL,Deportivo,7642438,+380606,+5.2
2026-09-09,Subidas,Paredes,DF,Athletic Club,11250901,+373493,+3.4
2026-09-09,Subidas,Tenaglia,DF,Alavés,32593118,+369731,+1.1
2026-09-09,Subidas,M. Román,MC,Celta,9490745,+365206,+4.0
2026-09-09,Subidas,Olasagasti,MC,Levante,7339799,+362018,+5.2
2026-09-09,Subidas,David Soria,PT,Getafe,35179565,+361328,+1.0
2026-09-09,Subidas,Iñigo Vicente,DL,Racing,28750951,+355359,+1.3
2026-09-09,Subidas,F. Bernal,MC,Real Betis,13032564,+332869,+2.6
2026-09-09,Subidas,Jonny Otto,DF,Alavés,11477635,+323205,+2.9
2026-09-09,Subidas,Canales,MC,Racing,26566014,+322822,+1.2
2026-09-09,Subidas,Agoumé,MC,Sevilla,7678255,+322127,+4.4
2026-09-09,Subidas,Bartra,DF,Real Betis,35102659,+315107,+0.9
2026-09-09,Subidas,M. Casadó,MC,Deportivo,3552038,+290880,+8.9
2026-09-09,Subidas,Bardeli,MC,Levante,5758889,+290510,+5.3
2026-09-09,Subidas,Olmo,MC,Barcelona,47658338,+271557,+0.6
2026-09-09,Subidas,Yoel Lago,DF,Celta,2713959,+270967,+11.1
2026-09-09,Subidas,Miguel Sierra,DL,Sevilla,3635452,+260274,+7.7
2026-09-09,Subidas,Noubi,DF,Deportivo,14306592,+247971,+1.8
