fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-09,Subidas,Ionut Radu,PT,Celta,37466184,+528428,+1.4
2026-09-09,Subidas,M. Román,MC,Celta,9490745,+365206,+4.0
2026-09-09,Subidas,Canales,MC,Racing,26566014,+322822,+1.2
2026-09-09,Subidas,Gerenabarrena,MC,Athletic Club,2314285,+222663,+10.6
2026-09-09,Subidas,Amatucci,MC,Deportivo,17366505,+169679,+1.0
2026-09-09,Subidas,Manu Sánchez,DF,Levante,5033955,+104880,+2.1
2026-09-09,Subidas,C. Soler,MC,Real Sociedad,30119615,+46257,+0.2
2026-09-09,Bajadas,C. Rivero,PT,Valencia,436589,-1011,-0.2
2026-09-09,Bajadas,Iñigo Perez,DT,Villarreal,1135910,-30149,-2.6
2026-09-09,Bajadas,D. Villares,MC,Deportivo,1436998,-41793,-2.8
2026-09-09,Bajadas,A. Rebbach,DL,Alavés,5273467,-59142,-1.1
2026-09-09,Bajadas,C. Puga,DF,Málaga,4258344,-101713,-2.3
2026-09-09,Bajadas,Zaid Romero,DF,Getafe,30388822,-877055,-2.8
