fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-11,Subidas,Ionut Radu,PT,Celta,38444802,+447730,+1.2
2026-09-11,Subidas,M. Román,MC,Celta,10191421,+337419,+3.4
2026-09-11,Subidas,Canales,MC,Racing,27167572,+285132,+1.1
2026-09-11,Subidas,C. Soler,MC,Real Sociedad,30560383,+242576,+0.8
2026-09-11,Subidas,Gerenabarrena,MC,Athletic Club,2787904,+237048,+9.3
2026-09-11,Subidas,Amatucci,MC,Deportivo,17736598,+154299,+0.9
2026-09-11,Subidas,Manu Sánchez,DF,Levante,5234156,+86480,+1.7
2026-09-11,Bajadas,C. Rivero,PT,Valencia,435724,-129,0.0
2026-09-11,Bajadas,Iñigo Perez,DT,Villarreal,1080218,-26983,-2.4
2026-09-11,Bajadas,A. Rebbach,DL,Alavés,5186641,-33523,-0.6
2026-09-11,Bajadas,D. Villares,MC,Deportivo,1365177,-33542,-2.4
2026-09-11,Bajadas,C. Puga,DF,Málaga,4085910,-82268,-2.0
2026-09-11,Bajadas,Zaid Romero,DF,Getafe,28662117,-842847,-2.9
