fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-23,Subidas,Vlachodimos,PT,Sevilla,32178189,+284333,+0.9
2026-09-23,Bajadas,D. Villares,MC,Deportivo,1046661,-11829,-1.1
2026-09-23,Bajadas,A. Rebbach,DL,Alavés,5172574,-12016,-0.2
2026-09-23,Bajadas,Iñigo Perez,DT,Villarreal,839387,-15951,-1.9
2026-09-23,Subidas,Yoel Lago,DF,Celta,8650965,+569425,+7.0
2026-09-23,Bajadas,Gudelj,MC,Getafe,5759317,-99469,-1.7
2026-09-23,Bajadas,Claudio Giraldez,DT,Celta,841670,-16046,-1.9
2026-09-23,Subidas,Luismi Cruz,DL,Deportivo,10885482,+158825,+1.5
2026-09-23,Subidas,Sucic,MC,Real Sociedad,13372229,+608368,+4.8
2026-09-23,Bajadas,Aihen,DF,Real Sociedad,656444,-8329,-1.3
2026-09-23,Subidas,Koski,DF,Alavés,17772561,+1071603,+6.4
2026-09-23,Subidas,Germán V.,MC,Elche CF,13274830,+90406,+0.7
2026-09-23,Subidas,Kang-In Lee,MC,Atlético,67836543,+1812668,+2.7
