fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-29,Subidas,1Raphinha,DL,Barcelona,108501367,+1981262,+1.9
2026-08-29,Subidas,2Fermín,MC,Barcelona,83289570,+1960091,+2.4
2026-08-29,Subidas,3Aubameyang,DL,Deportivo,53716719,+1894612,+3.7
2026-08-29,Subidas,4Bellingham,MC,Real Madrid,100211933,+1843969,+1.9
2026-08-29,Subidas,5Arda Güler,MC,Real Madrid,69359359,+1384984,+2.0
2026-08-29,Subidas,6Kang-In Lee,MC,Atlético,52477328,+1238490,+2.4
2026-08-29,Subidas,7Á. Valles,PT,Real Betis,40348284,+1083958,+2.8
2026-08-29,Subidas,8Gerard Martín,DF,Barcelona,43553096,+1054411,+2.5
2026-08-29,Subidas,9Adeyemi,DL,Barcelona,46115659,+1024394,+2.3
2026-08-29,Subidas,10Eric,DF,Barcelona,53059344,+972804,+1.9
2026-08-29,Subidas,11Huijsen,DF,Real Madrid,43043241,+947358,+2.3
2026-08-29,Subidas,12Fran García,DF,Real Betis,14582255,+871887,+6.4
2026-08-29,Subidas,13Antony,DL,Real Betis,68433120,+819397,+1.2
2026-08-29,Subidas,14Konaté,DF,Real Madrid,50899546,+784715,+1.6
2026-08-29,Subidas,15David Soria,PT,Getafe,28108120,+737201,+2.7
2026-08-29,Subidas,16Mbappé,DL,Real Madrid,131314970,+703613,+0.5
2026-08-29,Subidas,17Mikautadze,DL,Villarreal,72969361,+687177,+1.0
2026-08-29,Subidas,18Giuliano,DL,Atlético,43375972,+657298,+1.5
2026-08-29,Subidas,19Roberto,DL,Espanyol,14590199,+610810,+4.4
2026-08-29,Subidas,20Dimitrievski,PT,Valencia,18954187,+603390,+3.3
2026-08-29,Subidas,Tenaglia,DF,Alavés,23094088,+578366,+2.6
2026-08-29,Subidas,Koke,MC,Atlético,18877844,+565060,+3.1
2026-08-29,Subidas,Mojica,DF,Getafe,14841541,+555521,+3.9
2026-08-29,Subidas,Enes Ünal,DL,Getafe,15962139,+544470,+3.5
2026-08-29,Subidas,Mariano,DL,Alavés,6015533,+534798,+9.8
2026-08-29,Subidas,Djene,DF,Getafe,12469017,+532183,+4.5
2026-08-29,Subidas,Vlachodimos,PT,Sevilla,25075922,+527814,+2.2
2026-08-29,Subidas,Cucho,DL,Real Betis,46865684,+507372,+1.1
2026-08-29,Subidas,Pepe,DL,Villarreal,66577326,+475261,+0.7
2026-08-29,Subidas,Rodri,MC,Barcelona,78220182,+470558,+0.6
2026-08-29,Subidas,Xavi Espart,DF,Barcelona,1707674,+456526,+36.5
2026-08-29,Subidas,Tárrega,DF,Valencia,11215522,+409100,+3.8
2026-08-29,Subidas,Carlos Espí,DL,Real Madrid,13491296,+406957,+3.1
2026-08-29,Subidas,Riquelme,MC,Real Betis,7269469,+406114,+5.9
2026-08-29,Subidas,Agirrezabala,PT,Racing,6918606,+396681,+6.1
2026-08-29,Subidas,Fornals,MC,Real Betis,60851617,+385904,+0.6
2026-08-29,Subidas,Marc Bernal,MC,Barcelona,9720236,+385725,+4.1
2026-08-29,Subidas,Dolan,DL,Espanyol,10708881,+371097,+3.6
2026-08-29,Subidas,Catena,DF,Osasuna,31235103,+359056,+1.2
2026-08-29,Subidas,Rubén García,MC,Osasuna,14623576,+357101,+2.5
2026-08-29,Subidas,Foyth,DF,Villarreal,17068455,+341731,+2.0
2026-08-29,Subidas,Ryan,PT,Levante,15280724,+334641,+2.2
2026-08-29,Subidas,Zaid Romero,DF,Getafe,28121207,+330464,+1.2
2026-08-29,Subidas,G. Villar,MC,Elche CF,8697694,+325046,+3.9
2026-08-29,Subidas,Sangante,DF,Sevilla,11404017,+316879,+2.9
2026-08-29,Subidas,Gerard,DL,Villarreal,27780049,+315177,+1.1
2026-08-29,Subidas,F. Bernal,MC,Real Betis,11323277,+309425,+2.8
2026-08-29,Subidas,Yeray,DF,Athletic Club,6574427,+306454,+4.9
2026-08-29,Subidas,Pepelu,MC,Valencia,9437611,+294112,+3.2
2026-08-29,Subidas,Iñigo Vicente,DL,Racing,22196901,+293791,+1.3
2026-08-29,Subidas,Javi Rodríguez,DF,Celta,10787900,+283133,+2.7
2026-08-29,Subidas,Mangala,MC,Getafe,11716635,+278885,+2.4
2026-08-29,Subidas,Valverde,MC,Real Madrid,72407429,+270135,+0.4
2026-08-29,Subidas,Bartra,DF,Real Betis,30250947,+267278,+0.9
2026-08-29,Subidas,Llorente,DF,Real Betis,12100106,+266922,+2.3
2026-08-29,Subidas,Javi Guerra,MC,Valencia,24740500,+262273,+1.1
2026-08-29,Subidas,Peio Canales,MC,Athletic Club,10256961,+250469,+2.5
2026-08-29,Subidas,Bellerín,DF,Real Betis,15984907,+250469,+1.6
2026-08-29,Subidas,A. Herrero,PT,Málaga,10194106,+249832,+2.5
2026-08-29,Subidas,M. Román,MC,Celta,5707698,+246621,+4.5
2026-08-29,Subidas,Abel Bretones,DF,Osasuna,5024981,+243829,+5.1
2026-08-29,Subidas,Nuñez,DF,Espanyol,7002115,+233701,+3.5
2026-08-29,Subidas,Mandi,DF,Levante,8710412,+231426,+2.7
2026-08-29,Subidas,Cala,DL,Espanyol,5292871,+216814,+4.3
2026-08-29,Subidas,R. Terrats,MC,Getafe,4531203,+212960,+4.9
2026-08-29,Subidas,Sucic,MC,Real Sociedad,3996025,+203901,+5.4
2026-08-29,Subidas,Unai Lopez,MC,Rayo Vallecano,8074090,+196522,+2.5
2026-08-29,Subidas,Amatucci,MC,Deportivo,15117272,+193660,+1.3
2026-08-29,Subidas,Javi Hernández,MC,Espanyol,10444370,+191953,+1.9
