fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-28,Subidas,Guido Rodríguez,MC,Valencia,25384045,+439947,+1.8
2026-08-28,Subidas,Zaid Romero,DF,Getafe,27800272,+356234,+1.3
2026-08-28,Subidas,Marcos Alonso,DF,Celta,29976181,+326328,+1.1
2026-08-28,Subidas,Javi Guerra,MC,Valencia,24485913,+232984,+1.0
2026-08-28,Subidas,Amatucci,MC,Deportivo,14928689,+206889,+1.4
2026-08-28,Subidas,Isaac,DL,Sevilla,6865612,+200368,+3.0
2026-08-28,Subidas,Camello,DL,Rayo Vallecano,3998675,+115271,+3.0
2026-08-28,Subidas,C. Puga,DF,Málaga,4962087,+27152,+0.6
2026-08-28,Subidas,Denis Suárez,MC,Alavés,2540822,+7563,+0.3
2026-08-28,Bajadas,C. Rivero,PT,Valencia,450228,-2572,-0.6
2026-08-28,Bajadas,Iñigo,DF,Racing,609474,-9207,-1.5
2026-08-28,Bajadas,D. Villares,MC,Deportivo,1918468,-32907,-1.7
2026-08-28,Bajadas,Iñigo Perez,DT,Villarreal,1591584,-50128,-3.1
2026-08-28,Bajadas,Ionut Radu,PT,Celta,35570772,-111399,-0.3
