fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-24,Subidas,Vlachodimos,PT,Sevilla,32477824,+299635,+0.9
2026-09-24,Bajadas,D. Villares,MC,Deportivo,1032246,-14415,-1.4
2026-09-24,Bajadas,A. Rebbach,DL,Alavés,5145171,-27403,-0.5
2026-09-24,Bajadas,Iñigo Perez,DT,Villarreal,824344,-15043,-1.8
2026-09-24,Subidas,Yoel Lago,DF,Celta,9241162,+590197,+6.8
2026-09-24,Bajadas,Gudelj,MC,Getafe,5665157,-94160,-1.6
2026-09-24,Bajadas,Claudio Giraldez,DT,Celta,826536,-15134,-1.8
2026-09-24,Subidas,Luismi Cruz,DL,Deportivo,11039922,+154440,+1.4
2026-09-24,Subidas,Sucic,MC,Real Sociedad,14044561,+672332,+5.0
2026-09-24,Bajadas,Aihen,DF,Real Sociedad,648719,-7725,-1.2
2026-09-24,Subidas,Koski,DF,Alavés,18769528,+996967,+5.6
2026-09-24,Subidas,Germán V.,MC,Elche CF,13334822,+59992,+0.5
2026-09-24,Subidas,Kang-In Lee,MC,Atlético,69756991,+1920448,+2.8
