fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-02,Subidas,Gerenabarrena,MC,Athletic Club,1255090,+85948,+7.4
2026-09-02,Subidas,Manu Sánchez,DF,Levante,4939824,+8973,+0.2
2026-09-02,Subidas,Denis Suárez,MC,Alavés,2560066,+7939,+0.3
2026-09-02,Bajadas,C. Rivero,PT,Valencia,445160,-2215,-0.5
2026-09-02,Bajadas,Amatucci,MC,Deportivo,15660551,-39168,-0.2
2026-09-02,Bajadas,Iñigo Perez,DT,Villarreal,1375790,-40992,-2.9
2026-09-02,Bajadas,D. Villares,MC,Deportivo,1709149,-45865,-2.6
2026-09-02,Bajadas,C. Puga,DF,Málaga,4807562,-51339,-1.1
2026-09-02,Bajadas,C. Soler,MC,Real Sociedad,31406704,-52338,-0.2
2026-09-02,Bajadas,Ionut Radu,PT,Celta,34923104,-102223,-0.3
2026-09-02,Bajadas,Isaac,DL,Sevilla,7076510,-103093,-1.4
2026-09-02,Bajadas,Canales,MC,Racing,26967839,-484922,-1.8
