fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-12,Subidas,Ionut Radu,PT,Celta,38901418,+456616,+1.2
2026-09-12,Subidas,M. Román,MC,Celta,10544299,+352878,+3.5
2026-09-12,Subidas,C. Soler,MC,Real Sociedad,30857364,+296981,+1.0
2026-09-12,Subidas,Gerenabarrena,MC,Athletic Club,3018475,+230571,+8.3
2026-09-12,Subidas,Canales,MC,Racing,27375954,+208382,+0.8
2026-09-12,Subidas,Amatucci,MC,Deportivo,17867355,+130757,+0.7
2026-09-12,Subidas,Manu Sánchez,DF,Levante,5324834,+90678,+1.7
2026-09-12,Subidas,C. Rivero,PT,Valencia,436383,+659,+0.2
2026-09-12,Bajadas,Iñigo Perez,DT,Villarreal,1055097,-25121,-2.3
2026-09-12,Bajadas,D. Villares,MC,Deportivo,1336432,-28745,-2.1
2026-09-12,Bajadas,A. Rebbach,DL,Alavés,5148609,-38032,-0.7
2026-09-12,Bajadas,C. Puga,DF,Málaga,4017367,-68543,-1.7
2026-09-12,Bajadas,Zaid Romero,DF,Getafe,27892212,-769905,-2.7
