fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-20,Subidas,1Pepe,DL,Villarreal,56517821,+1615785,+2.9
2026-08-20,Subidas,2Aubameyang,DL,Deportivo,38507025,+1541426,+4.2
2026-08-20,Subidas,3Raphinha,DL,Barcelona,91998684,+1420129,+1.6
2026-08-20,Subidas,4Fermín,MC,Barcelona,70777985,+1333505,+1.9
2026-08-20,Subidas,5Bernardo Silva,MC,Real Madrid,59118333,+1006997,+1.7
2026-08-20,Subidas,6Arda Güler,MC,Real Madrid,57096008,+1005947,+1.8
2026-08-20,Subidas,7Huijsen,DF,Real Madrid,35902098,+852943,+2.4
2026-08-20,Subidas,8Leo Román,PT,Deportivo,38793200,+692063,+1.8
2026-08-20,Subidas,9Tenaglia,DF,Alavés,17102733,+688366,+4.2
2026-08-20,Subidas,10Antony,DL,Real Betis,61107509,+677796,+1.1
2026-08-20,Subidas,11Gueye,MC,Villarreal,51659051,+623490,+1.2
2026-08-20,Subidas,12Mikautadze,DL,Villarreal,64701417,+621021,+1.0
2026-08-20,Subidas,13Sivera,PT,Alavés,33828104,+620516,+1.9
2026-08-20,Subidas,14Valverde,MC,Real Madrid,71734249,+617668,+0.9
2026-08-20,Subidas,15Dmitrovic,PT,Espanyol,39277920,+585265,+1.5
2026-08-20,Subidas,16Roberto,DL,Espanyol,9013132,+549260,+6.5
2026-08-20,Subidas,17Courtois,PT,Real Madrid,63996642,+542866,+0.9
2026-08-20,Subidas,18David Soria,PT,Getafe,22039978,+530394,+2.5
2026-08-20,Subidas,19Gerard Martín,DF,Barcelona,37892815,+509458,+1.4
2026-08-20,Subidas,20Álvaro García,MC,Rayo Vallecano,20233300,+473142,+2.4
2026-08-20,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,13704301,+446365,+3.4
2026-08-20,Subidas,Kubo,MC,Real Sociedad,25731835,+434699,+1.7
2026-08-20,Subidas,Canales,MC,Racing,25454084,+424262,+1.7
2026-08-20,Subidas,Mario Soriano,MC,Deportivo,27972084,+422776,+1.5
2026-08-20,Subidas,Vlachodimos,PT,Sevilla,20047108,+403676,+2.1
2026-08-20,Subidas,Eric,DF,Barcelona,45144646,+400318,+0.9
2026-08-20,Subidas,Foyth,DF,Villarreal,13691219,+385023,+2.9
2026-08-20,Subidas,Pedri,MC,Barcelona,91533541,+359260,+0.4
2026-08-20,Subidas,Dolan,DL,Espanyol,7055065,+340902,+5.1
2026-08-20,Subidas,El Hilali,DF,Espanyol,10098553,+337602,+3.5
2026-08-20,Subidas,Isi,DL,Rayo Vallecano,20791056,+319581,+1.6
2026-08-20,Subidas,T. Martínez,DL,Alavés,26200040,+318267,+1.2
2026-08-20,Subidas,Rüdiger,DF,Real Madrid,29304414,+312132,+1.1
2026-08-20,Subidas,Andrés Martín,DL,Racing,20193783,+297389,+1.5
2026-08-20,Subidas,Mbappé,DL,Real Madrid,129351563,+293642,+0.2
2026-08-20,Subidas,G. Puerta,MC,Racing,13856597,+288433,+2.1
2026-08-20,Subidas,Edu Expósito,MC,Espanyol,30647800,+286230,+0.9
2026-08-20,Subidas,Bellingham,MC,Real Madrid,91728130,+284151,+0.3
2026-08-20,Subidas,Agirrezabala,PT,Racing,3829034,+274484,+7.7
2026-08-20,Subidas,Raúl Moro,DL,Osasuna,14355825,+273478,+1.9
2026-08-20,Subidas,Dimitrievski,PT,Valencia,15446133,+256589,+1.7
2026-08-20,Subidas,C. Soler,MC,Real Sociedad,33034508,+248807,+0.8
2026-08-20,Subidas,Nuñez,DF,Espanyol,4478580,+245239,+5.8
2026-08-20,Subidas,Mariano,DL,Alavés,1833295,+244924,+15.4
2026-08-20,Subidas,Budimir,DL,Osasuna,52137069,+242649,+0.5
2026-08-20,Subidas,Amatucci,MC,Deportivo,13562523,+241935,+1.8
2026-08-20,Subidas,Guridi,MC,Sevilla,5829960,+231898,+4.1
2026-08-20,Subidas,Le Normand,DF,Atlético,10836278,+229527,+2.2
2026-08-20,Subidas,Iñigo Vicente,DL,Racing,20069212,+223619,+1.1
2026-08-20,Subidas,Jonny Otto,DF,Alavés,5999177,+213279,+3.7
2026-08-20,Subidas,Carlos Espí,DL,Real Madrid,9774649,+210796,+2.2
2026-08-20,Subidas,Djene,DF,Getafe,9364529,+204699,+2.2
2026-08-20,Subidas,M. Aguado,MC,Elche CF,3875623,+197527,+5.4
2026-08-20,Subidas,A. Alti,DF,Deportivo,4769986,+193618,+4.2
2026-08-20,Subidas,Noubi,DF,Deportivo,13319138,+184664,+1.4
2026-08-20,Subidas,Joan García,PT,Barcelona,71071596,+184663,+0.3
2026-08-20,Subidas,Lamine Yamal,DL,Barcelona,126378854,+178209,+0.1
2026-08-20,Subidas,De Galarreta,MC,Athletic Club,12946731,+159900,+1.3
2026-08-20,Subidas,V. Chust,DF,Elche CF,4905362,+157868,+3.3
2026-08-20,Subidas,M. Dituro,PT,Elche CF,8034436,+145528,+1.8
2026-08-20,Subidas,Riedel,DF,Espanyol,4931255,+142181,+3.0
2026-08-20,Subidas,Guruzeta,DL,Athletic Club,14909497,+136423,+0.9
2026-08-20,Subidas,Juan Iglesias,DF,Sevilla,12196513,+134994,+1.1
2026-08-20,Subidas,Oyarzabal,DL,Real Sociedad,63526964,+133568,+0.2
2026-08-20,Subidas,Óscar Valentín,MC,Rayo Vallecano,4032472,+124670,+3.2
2026-08-20,Subidas,Brahim,MC,Real Madrid,11036580,+124079,+1.1
2026-08-20,Subidas,Álex Balde,DF,Barcelona,23794288,+122126,+0.5
2026-08-20,Subidas,Aramburu,DF,Real Sociedad,18140397,+116256,+0.6
2026-08-20,Subidas,Jorge Salinas,DF,Racing,5898395,+114029,+2.0
2026-08-20,Subidas,Koski,DF,Alavés,1153186,+111578,+10.7
2026-08-20,Subidas,Bright Ede,DF,Deportivo,2984252,+107977,+3.8
2026-08-20,Subidas,Peque,DL,Sevilla,2158304,+106468,+5.2
2026-08-20,Subidas,Sangante,DF,Sevilla,8993824,+105087,+1.2
2026-08-20,Subidas,Marc Bernal,MC,Barcelona,7814437,+104105,+1.4
2026-08-20,Subidas,Abel Bretones,DF,Osasuna,4129210,+97449,+2.4
2026-08-20,Subidas,Paredes,DF,Athletic Club,5477677,+91864,+1.7
2026-08-20,Subidas,R. Terrats,MC,Getafe,3274687,+87281,+2.7
2026-08-20,Subidas,Sergio,MC,Racing,872163,+81461,+10.3
2026-08-20,Subidas,Mario Martín,MC,Getafe,4171606,+79293,+1.9
2026-08-20,Subidas,Hancko,DF,Atlético,39587369,+77186,+0.2
2026-08-20,Subidas,Ratiu,DF,Rayo Vallecano,35806656,+76098,+0.2
2026-08-20,Subidas,Ryan,PT,Levante,12842957,+75342,+0.6
2026-08-20,Subidas,Boyomo,DF,Osasuna,28477473,+74838,+0.3
2026-08-20,Subidas,Javi Guerra,MC,Valencia,24638939,+73874,+0.3
2026-08-20,Subidas,Bil Nsongo,DL,Deportivo,6164888,+72412,+1.2
2026-08-20,Subidas,Riquelme,MC,Real Betis,4377287,+69472,+1.6
2026-08-20,Subidas,Urko,MC,Espanyol,4924047,+68288,+1.4
2026-08-20,Subidas,Miguel Sierra,DL,Sevilla,726073,+66684,+10.1
2026-08-20,Subidas,Á. Valles,PT,Real Betis,33835107,+64505,+0.2
2026-08-20,Subidas,Unai Lopez,MC,Rayo Vallecano,6075422,+63679,+1.1
2026-08-20,Subidas,Rubén García,MC,Osasuna,14084181,+59149,+0.4
2026-08-20,Subidas,Mojica,DF,Getafe,11323546,+57767,+0.5
2026-08-20,Subidas,Manu Hernando,DF,Racing,1849864,+54628,+3.0
2026-08-20,Subidas,Robbie Ure,DL,Sevilla,12036064,+53524,+0.4
2026-08-20,Subidas,Mikel Rodriguez,MC,Alavés,987322,+52307,+5.6
2026-08-20,Subidas,Zubeldia,DF,Real Sociedad,10346166,+50875,+0.5
2026-08-20,Subidas,Ibañez,MC,Alavés,3466772,+50660,+1.5
2026-08-20,Subidas,Yeray,DF,Athletic Club,4826876,+49331,+1.0
2026-08-20,Subidas,Redondo,MC,Elche CF,910293,+43625,+5.0
2026-08-20,Subidas,A. Herrero,PT,Málaga,8535215,+42940,+0.5
2026-08-20,Subidas,Areso,DF,Athletic Club,2965228,+32987,+1.1
2026-08-20,Subidas,Pablo Ramón,DF,Racing,579350,+32279,+5.9
2026-08-20,Subidas,B. Sangare,DF,Elche CF,3767832,+32096,+0.9
2026-08-20,Subidas,Cala,DL,Espanyol,4082754,+31101,+0.8
2026-08-20,Subidas,A. Abqar,DF,Getafe,7254504,+29936,+0.4
2026-08-20,Subidas,AJAsp Jensen,MC,Deportivo,6143621,+28375,+0.5
2026-08-20,Subidas,Javi Rueda,DF,Celta,4413428,+27191,+0.6
2026-08-20,Subidas,Pepelu,MC,Valencia,7697436,+19982,+0.3
2026-08-20,Subidas,O. Rey,MC,Levante,756820,+18779,+2.5
2026-08-20,Subidas,Yuri,DF,Athletic Club,12311693,+17359,+0.1
2026-08-20,Subidas,Hugo Duro,DL,Valencia,8535164,+15906,+0.2
2026-08-20,Subidas,Arnau Ortiz,DL,Atlético,1193228,+14394,+1.2
2026-08-20,Subidas,Martim Neto,MC,Elche CF,1604645,+14310,+0.9
2026-08-20,Subidas,Balliu,DF,Rayo Vallecano,977092,+10797,+1.1
2026-08-20,Subidas,Nacho Perez,DF,Levante,581921,+9106,+1.6
2026-08-20,Subidas,Youssef,DF,Alavés,501675,+9021,+1.8
2026-08-20,Subidas,Carlos Macià,MC,Villarreal,785099,+8370,+1.1
2026-08-20,Subidas,Ferran Jutglà,DL,Celta,9571741,+5360,+0.1
2026-08-20,Subidas,Quagliata,DF,Deportivo,3114833,+1155,0.0
2026-08-20,Subidas,Pastor,DF,Málaga,375506,+594,+0.2
2026-08-20,Subidas,Mangala,MC,Getafe,10638969,+593,0.0
2026-08-20,Subidas,Carlos Lopez,PT,Málaga,383516,+261,+0.1
2026-08-20,Subidas,Javi Rodríguez,DF,Celta,9072591,+54,0.0
2026-08-20,Subidas,TSTsitaishvili,DL,Rayo Vallecano,2747134,0,0.0
2026-08-20,Subidas,Francho,MC,Getafe,2852793,0,0.0
2026-08-20,Subidas,F. Bernal,MC,Real Betis,11094197,0,0.0
2026-08-20,Subidas,Cuti Romero,DF,Atlético,47546565,0,0.0
2026-08-20,Bajadas,Manuel Fernández,DF,Celta,394213,-185,0.0
2026-08-20,Bajadas,R. Mendoza,MC,Atlético,819590,-386,0.0
2026-08-20,Bajadas,Egiluz,DF,Athletic Club,406826,-710,-0.2
2026-08-20,Bajadas,Haitam,DL,Málaga,410924,-882,-0.2
2026-08-20,Bajadas,Maroan,DL,Athletic Club,415138,-1057,-0.3
2026-08-20,Bajadas,Navarro,MC,Athletic Club,2102903,-1165,-0.1
2026-08-20,Bajadas,Nteka,DL,Rayo Vallecano,1234190,-1487,-0.1
2026-08-20,Bajadas,Rubén S.,MC,Espanyol,444185,-2266,-0.5
2026-08-20,Bajadas,Julio Díaz,DF,Sevilla,447284,-2396,-0.5
