fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-20,Subidas,1Adeyemi,DL,Barcelona,58560883,+3115536,+5.6
2026-09-20,Subidas,2Raphinha,DL,Barcelona,145008234,+2197499,+1.5
2026-09-20,Subidas,3Lamine Yamal,DL,Barcelona,147426562,+2121276,+1.5
2026-09-20,Subidas,4Xavi Espart,DF,Barcelona,37149832,+2051846,+5.8
2026-09-20,Subidas,5Arda Güler,MC,Real Madrid,99332298,+1940832,+2.0
2026-09-20,Subidas,6Mbappé,DL,Real Madrid,147804054,+1622972,+1.1
2026-09-20,Subidas,7Camello,DL,Rayo Vallecano,22966123,+1496421,+7.0
2026-09-20,Subidas,8Kang-In Lee,MC,Atlético,63279513,+1475091,+2.4
2026-09-20,Subidas,9Grimaldo,DF,Atlético,36806774,+1451760,+4.1
2026-09-20,Subidas,10Natan,DF,Real Betis,34072495,+1381979,+4.2
2026-09-20,Subidas,11Roberto,DL,Espanyol,38346135,+1366003,+3.7
2026-09-20,Subidas,12J. David,DL,Atlético,34103034,+1350787,+4.1
2026-09-20,Subidas,13Cuti Romero,DF,Atlético,34885399,+1104416,+3.3
2026-09-20,Subidas,14Aubameyang,DL,Deportivo,102849045,+1093600,+1.1
2026-09-20,Subidas,15Ez Abde,DL,Real Betis,29819375,+1080807,+3.8
2026-09-20,Subidas,16Á. Valles,PT,Real Betis,54067998,+1074337,+2.0
2026-09-20,Subidas,17Diomande,DL,Real Madrid,50689610,+1066483,+2.1
2026-09-20,Subidas,18Marcos Llorente,DF,Atlético,43163340,+1054971,+2.5
2026-09-20,Subidas,19Ángel Pérez,DL,Alavés,24441095,+994994,+4.2
2026-09-20,Subidas,20Y. Zabiri,DL,Racing,16138511,+968143,+6.4
2026-09-20,Subidas,Fer Niño,DL,Elche CF,13368489,+918508,+7.4
2026-09-20,Subidas,Rodri,MC,Barcelona,68847290,+864504,+1.3
2026-09-20,Subidas,Koski,DF,Alavés,14607008,+841084,+6.1
2026-09-20,Subidas,Agirrezabala,PT,Racing,22419593,+797286,+3.7
2026-09-20,Subidas,Álex Baena,MC,Atlético,64042225,+686343,+1.1
2026-09-20,Subidas,Juan Iglesias,DF,Sevilla,15838346,+675860,+4.5
2026-09-20,Subidas,Lucas Boyé,DL,Alavés,30602314,+671057,+2.2
2026-09-20,Subidas,Miguel Sierra,DL,Sevilla,6762751,+545603,+8.8
2026-09-20,Subidas,Antony,DL,Real Betis,57348237,+513286,+0.9
2026-09-20,Subidas,Gueye,MC,Villarreal,33253942,+512101,+1.6
2026-09-20,Subidas,Marc Bernal,MC,Barcelona,27074637,+511689,+1.9
2026-09-20,Subidas,Agoumé,MC,Sevilla,11701604,+492390,+4.4
2026-09-20,Subidas,Navarro,MC,Athletic Club,9786580,+433098,+4.6
2026-09-20,Subidas,Giménez,DF,Deportivo,10759594,+419148,+4.1
2026-09-20,Subidas,A. Castrín,DF,Sevilla,5945150,+413902,+7.5
2026-09-20,Subidas,Vlachodimos,PT,Sevilla,30993888,+404280,+1.3
2026-09-20,Subidas,Mariano,DL,Alavés,20212768,+385584,+1.9
2026-09-20,Subidas,Kike Salas,DF,Sevilla,10684734,+379933,+3.7
2026-09-20,Subidas,Yoel Lago,DF,Celta,6926753,+376120,+5.7
2026-09-20,Subidas,Iñaki Williams,DL,Athletic Club,36670706,+361741,+1.0
2026-09-20,Subidas,Cancelo,DF,Barcelona,29771402,+342787,+1.2
2026-09-20,Subidas,Djene,DF,Getafe,17326370,+342729,+2.0
2026-09-20,Subidas,Gerard,DL,Villarreal,38812501,+339833,+0.9
2026-09-20,Subidas,Le Normand,DF,Atlético,10164353,+333657,+3.4
2026-09-20,Subidas,M. Román,MC,Celta,13182057,+325132,+2.5
2026-09-20,Subidas,Moleiro,MC,Villarreal,38363242,+324694,+0.9
2026-09-20,Subidas,Pepelu,MC,Valencia,10987747,+321689,+3.0
2026-09-20,Subidas,Sucic,MC,Real Sociedad,11937396,+314494,+2.7
2026-09-20,Subidas,Dimitrievski,PT,Valencia,21336992,+308813,+1.5
2026-09-20,Subidas,Oblak,PT,Atlético,46015994,+302252,+0.7
2026-09-20,Subidas,Riquelme,MC,Real Betis,18923781,+296239,+1.6
2026-09-20,Subidas,Suazo,DF,Sevilla,5947071,+294333,+5.2
2026-09-20,Subidas,Deossa,MC,Real Betis,3549478,+287237,+8.8
2026-09-20,Subidas,Marc Roca,MC,Real Betis,14933719,+275208,+1.9
2026-09-20,Subidas,Ibañez,MC,Alavés,11969581,+264663,+2.3
