fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-01,Subidas,1Raphinha,DL,Barcelona,116507582,+3066945,+2.7
2026-09-01,Subidas,2Aubameyang,DL,Deportivo,60737678,+2934779,+5.1
2026-09-01,Subidas,3Bellingham,MC,Real Madrid,106843938,+2641637,+2.5
2026-09-01,Subidas,4Kang-In Lee,MC,Atlético,57783641,+2552333,+4.6
2026-09-01,Subidas,5Fermín,MC,Barcelona,90485472,+2312198,+2.6
2026-09-01,Subidas,6Álex Baena,MC,Atlético,58289965,+2243320,+4.0
2026-09-01,Subidas,7Huijsen,DF,Real Madrid,46501282,+1545264,+3.4
2026-09-01,Subidas,8Arda Güler,MC,Real Madrid,73089457,+1340733,+1.9
2026-09-01,Subidas,9Gerard Martín,DF,Barcelona,47665967,+1295251,+2.8
2026-09-01,Subidas,10Tenaglia,DF,Alavés,26135707,+1220858,+4.9
2026-09-01,Subidas,11Eric,DF,Barcelona,56461914,+1102100,+2.0
2026-09-01,Subidas,12Barrios,MC,Atlético,49856950,+1070243,+2.2
2026-09-01,Subidas,13Mbappé,DL,Real Madrid,134853708,+1037926,+0.8
2026-09-01,Subidas,14Roberto,DL,Espanyol,17025536,+1020765,+6.4
2026-09-01,Subidas,15Adeyemi,DL,Barcelona,49095931,+985288,+2.0
2026-09-01,Subidas,16David Soria,PT,Getafe,30806263,+928948,+3.1
2026-09-01,Subidas,17Ryan,PT,Levante,17243307,+879416,+5.4
2026-09-01,Subidas,18Gerard,DL,Villarreal,30238599,+838192,+2.9
2026-09-01,Subidas,19Iñigo Vicente,DL,Racing,24427657,+812153,+3.4
2026-09-01,Subidas,20Riquelme,MC,Real Betis,9088296,+799432,+9.6
2026-09-01,Subidas,Sivera,PT,Alavés,40474716,+794471,+2.0
2026-09-01,Subidas,Bartra,DF,Real Betis,31895209,+727105,+2.3
2026-09-01,Subidas,Lucas Boyé,DL,Alavés,13205076,+722848,+5.8
2026-09-01,Subidas,Vini Jr.,DL,Real Madrid,103771361,+721407,+0.7
2026-09-01,Subidas,Fran García,DF,Real Betis,16641824,+685332,+4.3
2026-09-01,Subidas,Oyarzabal,DL,Real Sociedad,59098375,+681854,+1.2
2026-09-01,Subidas,Foyth,DF,Villarreal,18988797,+676001,+3.7
2026-09-01,Subidas,Xavi Espart,DF,Barcelona,3260596,+672708,+26.0
2026-09-01,Subidas,Trent,DF,Real Madrid,19502139,+611372,+3.2
2026-09-01,Subidas,Agirrezabala,PT,Racing,8400581,+590698,+7.6
2026-09-01,Subidas,Dela,DF,Levante,12276898,+557202,+4.8
2026-09-01,Subidas,Enes Ünal,DL,Getafe,17634515,+538232,+3.1
2026-09-01,Subidas,Mariano,DL,Alavés,7507168,+537738,+7.7
