fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-20,Subidas,Foyth,DF,Villarreal,13691219,+385023,+2.9
2026-08-20,Subidas,Boyomo,DF,Osasuna,28477473,+74838,+0.3
2026-08-20,Subidas,Javi Guerra,MC,Valencia,24638939,+73874,+0.3
2026-08-20,Subidas,Pablo Ramón,DF,Racing,579350,+32279,+5.9
2026-08-20,Bajadas,Pablo Durán,DL,Celta,928019,-18571,-2.0
2026-08-20,Bajadas,Camello,DL,Rayo Vallecano,2980452,-27725,-0.9
2026-08-20,Bajadas,RamisDTOsasuna,,,1272877,-36795,-2.8
2026-08-20,Bajadas,C. Puga,DF,Málaga,4962579,-49729,-1.0
2026-08-20,Bajadas,D. Villares,MC,Deportivo,2278577,-51285,-2.2
2026-08-20,Bajadas,FAFacu,DF,Racing,2776140,-67404,-2.4
2026-08-20,Bajadas,Isaac,DL,Sevilla,6023939,-130225,-2.1
