fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-14,Subidas,Canales,MC,Racing,28157080,+545842,+2.0
2026-09-14,Subidas,Vlachodimos,PT,Sevilla,29326240,+518382,+1.8
2026-09-14,Subidas,M. Román,MC,Celta,11294215,+377541,+3.5
2026-09-14,Subidas,Gerenabarrena,MC,Athletic Club,3411703,+167400,+5.2
2026-09-14,Subidas,Amatucci,MC,Deportivo,18099088,+105258,+0.6
2026-09-14,Bajadas,A. Rebbach,DL,Alavés,5099455,-254,0.0
2026-09-14,Bajadas,Iñigo Perez,DT,Villarreal,1012155,-21426,-2.1
2026-09-14,Bajadas,Claudio Giraldez,DT,Celta,1015451,-21563,-2.1
2026-09-14,Bajadas,D. Villares,MC,Deportivo,1271434,-32229,-2.5
2026-09-14,Bajadas,Gudelj,MC,Getafe,6279637,-96057,-1.5
2026-09-14,Bajadas,C. Soler,MC,Real Sociedad,30603168,-334698,-1.1
2026-09-14,Bajadas,Zaid Romero,DF,Getafe,26523290,-691264,-2.5
