fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-24,Subidas,1Arda Güler,MC,Real Madrid,61992598,+1609886,+2.7
2026-08-24,Subidas,2Aubameyang,DL,Deportivo,45013377,+1555514,+3.6
2026-08-24,Subidas,3Kang-In Lee,MC,Atlético,45685080,+1443600,+3.3
2026-08-24,Subidas,4Barrios,MC,Atlético,46910148,+1259230,+2.8
2026-08-24,Subidas,5Bellingham,MC,Real Madrid,93286540,+1245610,+1.4
2026-08-24,Subidas,6Raphinha,DL,Barcelona,97399341,+1200378,+1.2
2026-08-24,Subidas,7Pepe,DL,Villarreal,62405991,+1173094,+1.9
2026-08-24,Subidas,8Antony,DL,Real Betis,64556590,+1139049,+1.8
2026-08-24,Subidas,9Fornals,MC,Real Betis,57499669,+1073226,+1.9
2026-08-24,Subidas,10Álex Baena,MC,Atlético,54210678,+991391,+1.9
2026-08-24,Subidas,11Cucho,DL,Real Betis,43674029,+921985,+2.2
2026-08-24,Subidas,12Huijsen,DF,Real Madrid,39365820,+913980,+2.4
2026-08-24,Subidas,13Á. Valles,PT,Real Betis,35520762,+873715,+2.5
2026-08-24,Subidas,14Bartra,DF,Real Betis,27809151,+853848,+3.2
2026-08-24,Subidas,15Hancko,DF,Atlético,43348834,+814685,+1.9
2026-08-24,Subidas,16Pathé I. Ciss,MC,Rayo Vallecano,16537569,+786681,+5.0
2026-08-24,Subidas,17Tenaglia,DF,Alavés,20182823,+779901,+4.0
2026-08-24,Subidas,18Sivera,PT,Alavés,36733739,+733620,+2.0
2026-08-24,Subidas,19Vlachodimos,PT,Sevilla,22120469,+637359,+3.0
2026-08-24,Subidas,20Eric,DF,Barcelona,47927704,+620933,+1.3
2026-08-24,Subidas,Roberto,DL,Espanyol,11455482,+614171,+5.7
2026-08-24,Subidas,Fran García,DF,Real Betis,11021759,+594884,+5.7
2026-08-24,Subidas,Carlos Espí,DL,Real Madrid,10958461,+576325,+5.6
2026-08-24,Subidas,Konaté,DF,Real Madrid,46808497,+541822,+1.2
2026-08-24,Subidas,Mikautadze,DL,Villarreal,67123767,+525884,+0.8
2026-08-24,Subidas,Le Normand,DF,Atlético,13319762,+514867,+4.0
2026-08-24,Subidas,Fermín,MC,Barcelona,73939257,+514365,+0.7
2026-08-24,Subidas,Oso,DF,Sevilla,12489890,+497963,+4.2
2026-08-24,Subidas,Mariano,DL,Alavés,3566908,+488757,+15.9
2026-08-24,Subidas,David Soria,PT,Getafe,24168982,+487276,+2.1
2026-08-24,Subidas,Marcos Alonso,DF,Celta,27712836,+464510,+1.7
2026-08-24,Subidas,Kubo,MC,Real Sociedad,27642471,+458524,+1.7
2026-08-24,Subidas,Dmitrovic,PT,Espanyol,41376284,+457551,+1.1
2026-08-24,Subidas,Lamine Yamal,DL,Barcelona,128025144,+437477,+0.3
2026-08-24,Subidas,Bernardo Silva,MC,Real Madrid,62679154,+426576,+0.7
2026-08-24,Subidas,Dolan,DL,Espanyol,8797771,+413429,+4.9
2026-08-24,Subidas,Dimitrievski,PT,Valencia,16569497,+401424,+2.5
2026-08-24,Subidas,Riquelme,MC,Real Betis,5251685,+401112,+8.3
2026-08-24,Subidas,Courtois,PT,Real Madrid,66297843,+364862,+0.6
2026-08-24,Subidas,T. Martínez,DL,Alavés,27775858,+340753,+1.2
2026-08-24,Subidas,Gerard Martín,DF,Barcelona,39580232,+326952,+0.8
2026-08-24,Subidas,Sangante,DF,Sevilla,9622397,+317912,+3.4
2026-08-24,Subidas,Nuñez,DF,Espanyol,5630939,+310747,+5.8
2026-08-24,Subidas,Foyth,DF,Villarreal,15133852,+305559,+2.1
2026-08-24,Subidas,Agirrezabala,PT,Racing,5043253,+303140,+6.4
2026-08-24,Subidas,Guido Rodríguez,MC,Valencia,23542914,+302522,+1.3
2026-08-24,Subidas,Unai Lopez,MC,Rayo Vallecano,6983816,+299054,+4.5
2026-08-24,Subidas,El Hilali,DF,Espanyol,11373080,+289866,+2.6
2026-08-24,Subidas,Bellerín,DF,Real Betis,14821657,+284521,+2.0
2026-08-24,Subidas,Natan,DF,Real Betis,37190609,+283854,+0.8
2026-08-24,Subidas,Canales,MC,Racing,27084545,+277554,+1.0
2026-08-24,Subidas,Oblak,PT,Atlético,51503705,+271160,+0.5
2026-08-24,Subidas,Leo Román,PT,Deportivo,40689015,+262608,+0.6
2026-08-24,Subidas,Marc Roca,MC,Real Betis,5626957,+260175,+4.8
2026-08-24,Subidas,Andrés Martín,DL,Racing,21431826,+257370,+1.2
2026-08-24,Subidas,Mojica,DF,Getafe,12239922,+249112,+2.1
2026-08-24,Subidas,Paredes,DF,Athletic Club,5906427,+248852,+4.4
2026-08-24,Subidas,Tárrega,DF,Valencia,9203312,+248358,+2.8
2026-08-24,Subidas,Koke,MC,Atlético,16106338,+245877,+1.6
2026-08-24,Subidas,Isaac,DL,Sevilla,5969986,+235834,+4.1
2026-08-24,Subidas,Enes Ünal,DL,Getafe,13094737,+234928,+1.8
2026-08-24,Subidas,Yeray,DF,Athletic Club,5214667,+233606,+4.7
2026-08-24,Subidas,Javi Rodríguez,DF,Celta,9264828,+228859,+2.5
2026-08-24,Subidas,Ángel Pérez,DL,Alavés,7053233,+228221,+3.3
2026-08-24,Subidas,De Frutos,DL,Rayo Vallecano,42185820,+227649,+0.5
2026-08-24,Subidas,Pepelu,MC,Valencia,7936734,+213063,+2.8
2026-08-24,Subidas,A. Alti,DF,Deportivo,5601263,+209282,+3.9
2026-08-24,Subidas,Gueye,MC,Villarreal,53415707,+208968,+0.4
2026-08-24,Subidas,M. Aguado,MC,Elche CF,4781337,+200405,+4.4
2026-08-24,Subidas,Jonny Otto,DF,Alavés,6715869,+194759,+3.0
2026-08-24,Subidas,Valverde,MC,Real Madrid,72999260,+187103,+0.3
2026-08-24,Subidas,G. Villar,MC,Elche CF,7335772,+184074,+2.6
2026-08-24,Subidas,Riedel,DF,Espanyol,5624107,+174297,+3.2
2026-08-24,Subidas,Cala,DL,Espanyol,4321600,+174162,+4.2
2026-08-24,Subidas,A. Rebbach,DL,Alavés,4133523,+173086,+4.4
2026-08-24,Subidas,Camello,DL,Rayo Vallecano,3477128,+172908,+5.2
2026-08-24,Subidas,Guridi,MC,Sevilla,6837060,+172748,+2.6
2026-08-24,Subidas,Edu Expósito,MC,Espanyol,31204755,+171704,+0.6
2026-08-24,Subidas,Agoumé,MC,Sevilla,5705705,+171683,+3.1
2026-08-24,Subidas,Ibañez,MC,Alavés,4066411,+168551,+4.3
2026-08-24,Subidas,M. Dituro,PT,Elche CF,8784368,+165746,+1.9
2026-08-24,Subidas,Mario Soriano,MC,Deportivo,29014887,+165502,+0.6
2026-08-24,Subidas,V. Chust,DF,Elche CF,5638102,+161692,+3.0
2026-08-24,Subidas,Juan Iglesias,DF,Sevilla,12672628,+161506,+1.3
2026-08-24,Subidas,Iñigo Vicente,DL,Racing,20741999,+155696,+0.8
2026-08-24,Subidas,Blanco,MC,Alavés,14866595,+151490,+1.0
2026-08-24,Subidas,C. Soler,MC,Real Sociedad,34005321,+146732,+0.4
2026-08-24,Subidas,Koski,DF,Alavés,1700241,+140725,+9.0
2026-08-24,Subidas,Mikel Rodriguez,MC,Alavés,1465100,+140289,+10.6
2026-08-24,Subidas,Djene,DF,Getafe,9913502,+124051,+1.3
2026-08-24,Subidas,Herrera,MC,Real Sociedad,3118459,+121565,+4.1
2026-08-24,Subidas,Álvaro García,MC,Rayo Vallecano,21152225,+120779,+0.6
2026-08-24,Subidas,Marc Bernal,MC,Barcelona,8375876,+120603,+1.5
2026-08-24,Subidas,Ejuke,DL,Sevilla,2528795,+112638,+4.7
2026-08-24,Subidas,A. Herrero,PT,Málaga,9090794,+108190,+1.2
2026-08-24,Subidas,Ryan,PT,Levante,13399032,+102805,+0.8
2026-08-24,Subidas,Lucas Boyé,DL,Alavés,11000759,+101125,+0.9
2026-08-24,Subidas,Robbie Ure,DL,Sevilla,12472609,+99782,+0.8
