fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-19,Subidas,Vlachodimos,PT,Sevilla,30589608,+239440,+0.8
2026-09-19,Subidas,Zaid Romero,DF,Getafe,24838123,+67061,+0.3
2026-09-19,Bajadas,D. Villares,MC,Deportivo,1120696,-29326,-2.6
2026-09-19,Subidas,A. Rebbach,DL,Alavés,5188365,+164,0.0
2026-09-19,Bajadas,Iñigo Perez,DT,Villarreal,905913,-20377,-2.2
2026-09-19,Bajadas,Amatucci,MC,Deportivo,17714478,-142637,-0.8
2026-09-19,Subidas,M. Román,MC,Celta,12856925,+286416,+2.3
2026-09-19,Bajadas,Gudelj,MC,Getafe,6193931,-21480,-0.3
2026-09-19,Bajadas,Blanco,MC,Alavés,19617105,-154063,-0.8
2026-09-19,Bajadas,Claudio Giraldez,DT,Celta,908601,-20488,-2.2
2026-09-19,Subidas,Luismi Cruz,DL,Deportivo,10216673,+220080,+2.2
2026-09-19,Subidas,Iñigo Vicente,DL,Racing,33461408,+199546,+0.6
2026-09-19,Subidas,Sucic,MC,Real Sociedad,11622902,+362482,+3.2
2026-09-19,Bajadas,Dumfries,DF,Real Madrid,31470347,-530978,-1.7
2026-09-19,Bajadas,Aihen,DF,Real Sociedad,690520,-11401,-1.6
