fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-24,Subidas,Raphinha,DL,Barcelona,157845682,+3327881,+2.2
2026-09-24,Subidas,Lamine Yamal,DL,Barcelona,158927883,+3129573,+2.0
2026-09-24,Subidas,Grimaldo,DF,Atlético,45518209,+2311015,+5.3
2026-09-24,Subidas,Adeyemi,DL,Barcelona,68358776,+2282356,+3.5
2026-09-24,Subidas,Moleiro,MC,Villarreal,44887720,+2030514,+4.7
2026-09-24,Subidas,J. David,DL,Atlético,41328388,+2020778,+5.1
2026-09-24,Subidas,Kang-In Lee,MC,Atlético,69756991,+1920448,+2.8
2026-09-24,Subidas,Camello,DL,Rayo Vallecano,30233375,+1854878,+6.5
2026-09-24,Subidas,Á. Valles,PT,Real Betis,60121001,+1638886,+2.8
2026-09-24,Subidas,Mbappé,DL,Real Madrid,153364198,+1592196,+1.0
2026-09-24,Subidas,Natan,DF,Real Betis,40571059,+1586849,+4.1
2026-09-24,Subidas,Cuti Romero,DF,Atlético,40653596,+1578675,+4.0
2026-09-24,Subidas,Álex Baena,MC,Atlético,68638571,+1422208,+2.1
2026-09-24,Subidas,Giuliano,DL,Atlético,41635667,+1326160,+3.3
2026-09-24,Subidas,Ez Abde,DL,Real Betis,34464517,+1285317,+3.9
2026-09-24,Subidas,Arda Güler,MC,Real Madrid,104947450,+1271192,+1.2
2026-09-24,Subidas,Rodri,MC,Barcelona,74031345,+1171574,+1.6
2026-09-24,Subidas,Fer Niño,DL,Elche CF,17767740,+1081313,+6.5
2026-09-24,Subidas,Diomande,DL,Real Madrid,54622468,+1038163,+1.9
2026-09-24,Subidas,Koski,DF,Alavés,18769528,+996967,+5.6
2026-09-24,Subidas,C. Soler,MC,Real Sociedad,32209609,+977801,+3.1
2026-09-24,Subidas,Marcos Llorente,DF,Atlético,47363733,+949157,+2.0
2026-09-24,Subidas,Roberto,DL,Espanyol,42682352,+942528,+2.3
2026-09-24,Subidas,Zaid Romero,DF,Getafe,27717404,+889591,+3.3
2026-09-24,Subidas,M. Román,MC,Celta,16472089,+878429,+5.6
2026-09-24,Subidas,Xavi Espart,DF,Barcelona,41540087,+823074,+2.0
2026-09-24,Subidas,Cancelo,DF,Barcelona,33048511,+808121,+2.5
2026-09-24,Subidas,Laporte,DF,Athletic Club,44081242,+801961,+1.9
2026-09-24,Subidas,Y. Zabiri,DL,Racing,19283081,+773756,+4.2
2026-09-24,Subidas,Sivera,PT,Alavés,44242580,+741651,+1.7
2026-09-24,Subidas,Navarro,MC,Athletic Club,12516282,+728794,+6.2
2026-09-24,Subidas,Ángel Pérez,DL,Alavés,27488985,+714616,+2.7
2026-09-24,Subidas,Mario Soriano,MC,Deportivo,30247225,+684056,+2.3
2026-09-24,Subidas,Fofana,MC,Sevilla,17705856,+675259,+4.0
2026-09-24,Subidas,Sucic,MC,Real Sociedad,14044561,+672332,+5.0
2026-09-24,Subidas,Ayoze,DL,Villarreal,17352302,+665958,+4.0
2026-09-24,Subidas,Antony,DL,Real Betis,59989790,+661626,+1.1
2026-09-24,Subidas,Ionut Radu,PT,Celta,43881023,+612999,+1.4
2026-09-24,Subidas,Juan Iglesias,DF,Sevilla,18270711,+606091,+3.4
2026-09-24,Subidas,Ilaix Moriba,MC,Celta,10490905,+599633,+6.1
2026-09-24,Subidas,Djene,DF,Getafe,19554059,+597426,+3.2
2026-09-24,Subidas,Yoel Lago,DF,Celta,9241162,+590197,+6.8
2026-09-24,Subidas,Oblak,PT,Atlético,48256503,+589361,+1.2
2026-09-24,Subidas,David Soria,PT,Getafe,37920742,+563581,+1.5
2026-09-24,Subidas,Hancko,DF,Atlético,40408854,+546103,+1.4
2026-09-24,Subidas,Nico Williams,DL,Athletic Club,58250723,+540761,+0.9
2026-09-24,Subidas,Giménez,DF,Deportivo,12718003,+532148,+4.4
2026-09-24,Subidas,Miguel Sierra,DL,Sevilla,8910445,+525728,+6.3
2026-09-24,Subidas,Marc Roca,MC,Real Betis,16701380,+511929,+3.2
2026-09-24,Subidas,R. Terrats,MC,Getafe,10458558,+498401,+5.0
2026-09-24,Subidas,Jonny Otto,DF,Alavés,16477706,+472892,+3.0
2026-09-24,Subidas,Agirrezabala,PT,Racing,24569567,+471555,+2.0
2026-09-24,Subidas,Lucas Boyé,DL,Alavés,32443916,+448211,+1.4
