fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-28,Subidas,1Raphinha,DL,Barcelona,106561981,+2159553,+2.1
2026-08-28,Subidas,2Bellingham,MC,Real Madrid,98405982,+1881873,+1.9
2026-08-28,Subidas,3Fermín,MC,Barcelona,81362222,+1756095,+2.2
2026-08-28,Subidas,4Aubameyang,DL,Deportivo,51845580,+1664409,+3.3
2026-08-28,Subidas,5Arda Güler,MC,Real Madrid,68003254,+1557493,+2.3
2026-08-28,Subidas,6Á. Valles,PT,Real Betis,39282252,+1285796,+3.4
2026-08-28,Subidas,7Mikautadze,DL,Villarreal,72305368,+1221568,+1.7
2026-08-28,Subidas,8Adeyemi,DL,Barcelona,45109441,+1083524,+2.5
2026-08-28,Subidas,9Kang-In Lee,MC,Atlético,51258518,+1007305,+2.0
2026-08-28,Subidas,10Antony,DL,Real Betis,67636719,+931423,+1.4
2026-08-28,Subidas,11Eric,DF,Barcelona,52105157,+861764,+1.7
2026-08-28,Subidas,12Konaté,DF,Real Madrid,50133781,+795707,+1.6
2026-08-28,Subidas,13David Soria,PT,Getafe,27382786,+738114,+2.8
2026-08-28,Subidas,14Fran García,DF,Real Betis,13718326,+697105,+5.4
2026-08-28,Subidas,15Pepe,DL,Villarreal,66123208,+690555,+1.1
2026-08-28,Subidas,16Huijsen,DF,Real Madrid,42110732,+665645,+1.6
2026-08-28,Subidas,17Giuliano,DL,Atlético,42734065,+642604,+1.5
2026-08-28,Subidas,18Roberto,DL,Espanyol,13986827,+629124,+4.7
2026-08-28,Subidas,19Mbappé,DL,Real Madrid,130648539,+628822,+0.5
2026-08-28,Subidas,20Rodri,MC,Barcelona,77773480,+580820,+0.8
2026-08-28,Subidas,Gerard Martín,DF,Barcelona,42514517,+571579,+1.4
2026-08-28,Subidas,Djene,DF,Getafe,11943235,+546117,+4.8
2026-08-28,Subidas,Vlachodimos,PT,Sevilla,24557711,+543936,+2.3
2026-08-28,Subidas,Enes Ünal,DL,Getafe,15424303,+536593,+3.6
2026-08-28,Subidas,Cucho,DL,Real Betis,46373393,+528869,+1.2
2026-08-28,Subidas,Ryan,PT,Levante,14953279,+524587,+3.6
2026-08-28,Subidas,Mojica,DF,Getafe,14292948,+496975,+3.6
2026-08-28,Subidas,Mariano,DL,Alavés,5485127,+487589,+9.8
2026-08-28,Subidas,Tenaglia,DF,Alavés,22524381,+474705,+2.2
2026-08-28,Subidas,Koke,MC,Atlético,18319685,+456807,+2.6
2026-08-28,Subidas,Fornals,MC,Real Betis,60483893,+447431,+0.7
2026-08-28,Subidas,Guido Rodríguez,MC,Valencia,25384045,+439947,+1.8
2026-08-28,Subidas,Oso,DF,Sevilla,14618319,+431802,+3.0
2026-08-28,Subidas,Dimitrievski,PT,Valencia,18358102,+426008,+2.4
2026-08-28,Subidas,Gerard,DL,Villarreal,27474345,+399155,+1.5
2026-08-28,Subidas,Riquelme,MC,Real Betis,6867665,+386105,+6.0
2026-08-28,Subidas,Dolan,DL,Espanyol,10342646,+361657,+3.6
2026-08-28,Subidas,Tárrega,DF,Valencia,10811405,+360959,+3.5
2026-08-28,Subidas,Bartra,DF,Real Betis,29993540,+360878,+1.2
2026-08-28,Subidas,Zaid Romero,DF,Getafe,27800272,+356234,+1.3
2026-08-28,Subidas,Agirrezabala,PT,Racing,6525912,+355680,+5.8
2026-08-28,Subidas,Pepelu,MC,Valencia,9147985,+349628,+4.0
2026-08-28,Subidas,Carlos Espí,DL,Real Madrid,13088371,+342494,+2.7
2026-08-28,Subidas,Sangante,DF,Sevilla,11091484,+333107,+3.1
2026-08-28,Subidas,Marcos Alonso,DF,Celta,29976181,+326328,+1.1
2026-08-28,Subidas,Foyth,DF,Villarreal,16732984,+325378,+2.0
2026-08-28,Subidas,Rubén García,MC,Osasuna,14271996,+305496,+2.2
2026-08-28,Subidas,Mangala,MC,Getafe,11442517,+299505,+2.7
2026-08-28,Subidas,Iñigo Vicente,DL,Racing,21910552,+298451,+1.4
2026-08-28,Subidas,Javi Rodríguez,DF,Celta,10509347,+282223,+2.8
2026-08-28,Subidas,Nuñez,DF,Espanyol,6771994,+278044,+4.3
2026-08-28,Subidas,F. Bernal,MC,Real Betis,11018454,+273435,+2.5
2026-08-28,Subidas,A. Herrero,PT,Málaga,9948858,+268494,+2.8
2026-08-28,Subidas,Bellerín,DF,Real Betis,15740102,+267664,+1.7
2026-08-28,Subidas,Paredes,DF,Athletic Club,7072857,+265297,+3.9
2026-08-28,Subidas,Yeray,DF,Athletic Club,6271113,+250647,+4.2
2026-08-28,Subidas,G. Villar,MC,Elche CF,8376400,+249281,+3.1
