fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-16,Subidas,1Raphinha,DL,Barcelona,84888364,+1377828,+1.6
2026-08-16,Subidas,2Fermín,MC,Barcelona,65274794,+1097157,+1.7
2026-08-16,Subidas,3Bernardo Silva,MC,Real Madrid,54626441,+956604,+1.8
2026-08-16,Subidas,4Aubameyang,DL,Deportivo,32609500,+952076,+3.0
2026-08-16,Subidas,5Arda Güler,MC,Real Madrid,52651995,+672291,+1.3
2026-08-16,Subidas,6Joan García,PT,Barcelona,68689669,+631397,+0.9
2026-08-16,Subidas,7Courtois,PT,Real Madrid,60825268,+595554,+1.0
2026-08-16,Subidas,8Pepe,DL,Villarreal,50686818,+594812,+1.2
2026-08-16,Subidas,9Budimir,DL,Osasuna,50978461,+562855,+1.1
2026-08-16,Subidas,10Huijsen,DF,Real Madrid,32460459,+534516,+1.7
2026-08-16,Subidas,11Isi,DL,Rayo Vallecano,19317166,+498955,+2.7
2026-08-16,Subidas,12David Soria,PT,Getafe,19976720,+495283,+2.5
2026-08-16,Subidas,13Gerard Martín,DF,Barcelona,35772673,+470012,+1.3
2026-08-16,Subidas,14Comesaña,MC,Villarreal,34650542,+443078,+1.3
2026-08-16,Subidas,15Canales,MC,Racing,23589445,+430998,+1.9
2026-08-16,Subidas,16Hancko,DF,Atlético,38497274,+418123,+1.1
2026-08-16,Subidas,17Kubo,MC,Real Sociedad,24035618,+390083,+1.6
2026-08-16,Subidas,18Á. Valles,PT,Real Betis,33113508,+377781,+1.2
2026-08-16,Subidas,19Mario Soriano,MC,Deportivo,26476382,+360963,+1.4
2026-08-16,Subidas,20Leo Román,PT,Deportivo,36829681,+357022,+1.0
2026-08-16,Subidas,Mikautadze,DL,Villarreal,62789547,+350842,+0.6
2026-08-16,Subidas,Edu Expósito,MC,Espanyol,29422533,+345132,+1.2
2026-08-16,Subidas,Hjulmand,MC,Atlético,36575212,+327470,+0.9
2026-08-16,Subidas,Vlachodimos,PT,Sevilla,18343601,+318740,+1.8
2026-08-16,Subidas,Ayoze,DL,Villarreal,17352024,+307669,+1.8
2026-08-16,Subidas,C. Romero,DF,Villarreal,43995046,+305013,+0.7
2026-08-16,Subidas,Bellingham,MC,Real Madrid,88904293,+303613,+0.3
2026-08-16,Subidas,Dimitrievski,PT,Valencia,14397928,+291197,+2.1
2026-08-16,Subidas,Pedri,MC,Barcelona,88567616,+290705,+0.3
2026-08-16,Subidas,Moleiro,MC,Villarreal,67400520,+286278,+0.4
2026-08-16,Subidas,Foyth,DF,Villarreal,12236452,+245522,+2.0
2026-08-16,Subidas,Marc Bernal,MC,Barcelona,7147163,+244292,+3.5
2026-08-16,Subidas,C. Soler,MC,Real Sociedad,31955581,+235285,+0.7
2026-08-16,Subidas,Rüdiger,DF,Real Madrid,27972981,+234632,+0.8
2026-08-16,Subidas,Noubi,DF,Deportivo,12527150,+233329,+1.9
