fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-11,Subidas,Boyomo,DF,Osasuna,26693160,+463191,+1.8
2026-08-11,Subidas,Ionut Radu,PT,Celta Vigo,40225317,+272414,+0.7
2026-08-11,Subidas,Foyth,DF,Villarreal,10986034,+198193,+1.8
2026-08-11,Subidas,Isaac,DL,Sevilla,6220559,+64541,+1.0
2026-08-11,Bajadas,FAFacu,DF,Racing Santander,3087639,-14060,-0.5
2026-08-11,Bajadas,C. Puga,DF,Malaga,5450597,-77197,-1.4
2026-08-11,Bajadas,Javi Guerra,MC,Valencia,23937695,-79877,-0.3
2026-08-11,Bajadas,Guido Rodríguez,MC,Valencia,26539461,-269828,-1.0
2026-08-11,Bajadas,Tchouaméni,MC,Real Madrid,44386765,-599720,-1.3
2026-08-11,Bajadas,O. Sancet,MC,Athletic Club,51462751,-632478,-1.2
