fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-09-13,Subidas,1Aubameyang,DL,Deportivo,90957324,+2311500,+2.6
2026-09-13,Subidas,2Xavi Espart,DF,Barcelona,21474290,+2206021,+11.4
2026-09-13,Subidas,3Fermín,MC,Barcelona,108250535,+1974462,+1.9
2026-09-13,Subidas,4Lucas Boyé,DL,Alavés,24658841,+1428522,+6.1
2026-09-13,Subidas,5Fran García,DF,Real Betis,27802140,+1095933,+4.1
2026-09-13,Subidas,6Lamine Yamal,DL,Barcelona,137062806,+1089907,+0.8
2026-09-13,Subidas,7Roberto,DL,Espanyol,27420659,+1061875,+4.0
2026-09-13,Subidas,8Raphinha,DL,Barcelona,135971713,+1059908,+0.8
2026-09-13,Subidas,9Camello,DL,Rayo Vallecano,13286812,+1034996,+8.4
2026-09-13,Subidas,10Mariano,DL,Alavés,16076082,+1020430,+6.8
2026-09-13,Subidas,11Ryan,PT,Levante,27644774,+997539,+3.7
2026-09-13,Subidas,12O. Sancet,MC,Athletic Club,42528268,+944127,+2.3
2026-09-13,Subidas,13Ángel Pérez,DL,Alavés,17485302,+936575,+5.7
2026-09-13,Subidas,14Marc Bernal,MC,Barcelona,21305753,+932386,+4.6
2026-09-13,Subidas,15Iñaki Williams,DL,Athletic Club,33229411,+916010,+2.8
2026-09-13,Subidas,16Agirrezabala,PT,Racing,16463777,+915049,+5.9
2026-09-13,Subidas,17Budimir,DL,Osasuna,62437284,+905253,+1.5
2026-09-13,Subidas,18Nico Williams,DL,Athletic Club,53791982,+829370,+1.6
2026-09-13,Subidas,19Á. Valles,PT,Real Betis,50615845,+810925,+1.6
2026-09-13,Subidas,20Arda Güler,MC,Real Madrid,87273791,+804598,+0.9
2026-09-13,Subidas,Pedri,MC,Barcelona,95200939,+780890,+0.8
2026-09-13,Subidas,Gordon,DL,Barcelona,87838955,+780198,+0.9
2026-09-13,Subidas,Ionut Radu,PT,Celta,39643612,+742194,+1.9
2026-09-13,Subidas,Unai Lopez,MC,Rayo Vallecano,13658050,+678211,+5.2
2026-09-13,Subidas,Huijsen,DF,Real Madrid,57755984,+666918,+1.2
2026-09-13,Subidas,Bartra,DF,Real Betis,37159681,+646871,+1.8
2026-09-13,Subidas,Julián Alvarez,DL,Atlético,47403849,+588093,+1.3
2026-09-13,Subidas,Koski,DF,Alavés,9158477,+585151,+6.8
2026-09-13,Subidas,Navarro,MC,Athletic Club,6024440,+560795,+10.3
2026-09-13,Subidas,Y. Zabiri,DL,Racing,9458005,+533478,+6.0
2026-09-13,Subidas,Gerard Martín,DF,Barcelona,52594219,+531801,+1.0
2026-09-13,Subidas,Riquelme,MC,Real Betis,16388635,+519829,+3.3
2026-09-13,Subidas,Unai Simón,PT,Athletic Club,49714300,+518472,+1.1
2026-09-13,Subidas,Sucic,MC,Real Sociedad,9290972,+501188,+5.7
2026-09-13,Subidas,Iñigo Vicente,DL,Racing,30162123,+495331,+1.7
2026-09-13,Subidas,Giménez,DF,Deportivo,7587886,+489752,+6.9
2026-09-13,Subidas,Vlachodimos,PT,Sevilla,28807858,+453828,+1.6
2026-09-13,Subidas,Laporte,DF,Athletic Club,42729383,+445310,+1.1
2026-09-13,Subidas,Dela,DF,Levante,18832677,+444749,+2.4
