fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-27,Subidas,1Raphinha,DL,Barcelona,104402428,+2266260,+2.2
2026-08-27,Subidas,2Aubameyang,DL,Deportivo,50181171,+1898781,+3.9
2026-08-27,Subidas,3Fermín,MC,Barcelona,79606127,+1751127,+2.2
2026-08-27,Subidas,4Mikautadze,DL,Villarreal,71083800,+1432693,+2.1
2026-08-27,Subidas,5Kang-In Lee,MC,Atlético,50251213,+1284983,+2.6
2026-08-27,Subidas,6Arda Güler,MC,Real Madrid,66445761,+1255340,+1.9
2026-08-27,Subidas,7Bellingham,MC,Real Madrid,96524109,+1207572,+1.3
2026-08-27,Subidas,8Adeyemi,DL,Barcelona,44025917,+1189474,+2.8
2026-08-27,Subidas,9Eric,DF,Barcelona,51243393,+936830,+1.9
2026-08-27,Subidas,10Á. Valles,PT,Real Betis,37996456,+908289,+2.4
2026-08-27,Subidas,11Pepe,DL,Villarreal,65432653,+824860,+1.3
2026-08-27,Subidas,12Giuliano,DL,Atlético,42091461,+810335,+2.0
2026-08-27,Subidas,13Antony,DL,Real Betis,66705296,+768073,+1.2
2026-08-27,Subidas,14David Soria,PT,Getafe,26644672,+745564,+2.9
2026-08-27,Subidas,15Fornals,MC,Real Betis,60036462,+736259,+1.2
2026-08-27,Subidas,16Konaté,DF,Real Madrid,49338074,+708393,+1.5
2026-08-27,Subidas,17Fran García,DF,Real Betis,13021221,+691660,+5.6
2026-08-27,Subidas,18Gerard Martín,DF,Barcelona,41942938,+669508,+1.6
2026-08-27,Subidas,19Roberto,DL,Espanyol,13357703,+647198,+5.1
2026-08-27,Subidas,20Marcos Alonso,DF,Celta,29649853,+621731,+2.1
2026-08-27,Subidas,Cucho,DL,Real Betis,45844524,+611277,+1.4
2026-08-27,Subidas,Huijsen,DF,Real Madrid,41445087,+592843,+1.5
2026-08-27,Subidas,Tenaglia,DF,Alavés,22049676,+592146,+2.8
2026-08-27,Subidas,Enes Ünal,DL,Getafe,14887710,+580407,+4.1
2026-08-27,Subidas,Vlachodimos,PT,Sevilla,24013775,+554370,+2.4
2026-08-27,Subidas,Koke,MC,Atlético,17862878,+549933,+3.2
2026-08-27,Subidas,Carlos Espí,DL,Real Madrid,12745877,+522431,+4.3
2026-08-27,Subidas,Oso,DF,Sevilla,14186517,+502985,+3.7
2026-08-27,Subidas,Mojica,DF,Getafe,13795973,+483809,+3.6
2026-08-27,Subidas,Djene,DF,Getafe,11397118,+473424,+4.3
2026-08-27,Subidas,Marc Pubill,DF,Atlético,54654655,+472789,+0.9
2026-08-27,Subidas,Dimitrievski,PT,Valencia,17932094,+464255,+2.7
2026-08-27,Subidas,Mariano,DL,Alavés,4997538,+455619,+10.0
2026-08-27,Subidas,Zaid Romero,DF,Getafe,27444038,+453409,+1.7
2026-08-27,Subidas,Rodri,MC,Barcelona,77192660,+447587,+0.6
2026-08-27,Subidas,Ryan,PT,Levante,14428692,+435665,+3.1
2026-08-27,Subidas,Guido Rodríguez,MC,Valencia,24944098,+423665,+1.7
2026-08-27,Subidas,Riquelme,MC,Real Betis,6481560,+421173,+6.9
2026-08-27,Subidas,Tárrega,DF,Valencia,10450446,+410790,+4.1
2026-08-27,Subidas,Dolan,DL,Espanyol,9980989,+403398,+4.2
2026-08-27,Subidas,Gerard,DL,Villarreal,27075190,+402250,+1.5
2026-08-27,Subidas,Iñigo Vicente,DL,Racing,21612101,+402031,+1.9
2026-08-27,Subidas,Bartra,DF,Real Betis,29632662,+390946,+1.3
2026-08-27,Subidas,Foyth,DF,Villarreal,16407606,+381830,+2.4
2026-08-27,Subidas,Agirrezabala,PT,Racing,6170232,+376111,+6.5
