fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-26,Subidas,Guido Rodríguez,MC,Valencia,24520433,+478051,+2.0
2026-08-26,Subidas,Zaid Romero,DF,Getafe,26990629,+453332,+1.7
2026-08-26,Subidas,Pathé I. Ciss,MC,Rayo Vallecano,17580428,+409106,+2.4
2026-08-26,Subidas,Isaac,DL,Sevilla,6460286,+225255,+3.6
2026-08-26,Subidas,Camello,DL,Rayo Vallecano,3766152,+144528,+4.0
2026-08-26,Subidas,C. Puga,DF,Málaga,4914501,+3722,+0.1
2026-08-26,Bajadas,C. Rivero,PT,Valencia,455104,-3982,-0.9
2026-08-26,Bajadas,D. Villares,MC,Deportivo,1983113,-44317,-2.2
2026-08-26,Bajadas,Iñigo Perez,DT,Villarreal,1693554,-55667,-3.2
2026-08-26,Bajadas,Ionut Radu,PT,Celta,35752569,-90266,-0.3
